台词ID,下一句台词ID,显示类型,[对话角色]类型,[对话角色]ID,情绪模组ID,动作ID,眼睛表情路径,是否眨眼
1900103491,0,,2,,0,,,
1900103492,0,,2,,0,,,
1900103501,1900103502,,1,501,10100,,,
1900103502,1900103503,,1,501,0,,,
1900103503,1900103504#1900103505,,1,501,10601,,,
1900103504,1900103506,1,2,,0,,,
1900103505,1900103506,1,2,,0,,,
1900103506,1900103507,,1,501,10201,,,
1900103507,0,,1,501,10601,,,
1900103601,1900103602,,1,501,10601,,,
1900103602,1900103603,,1,501,10100,,,
1900103603,1900103604,,1,501,0,,,
1900103604,1900103605#1900103606,,1,501,10701,,,
1900103605,1900103607,1,2,,0,,,
1900103606,1900103607,1,2,,0,,,
1900103607,1900103608,,1,501,10100,,,
1900103608,1900103609#1900103610,,1,501,10101,,,
1900103609,1900103611,1,2,,0,,,
1900103610,1900103611,1,2,,0,,,
1900103611,1900103612,,1,501,10100,,,
1900103612,1900103613,,1,501,10101,,,
1900103613,0,,1,501,10601,,,
1900100201,1900100202,,1,1005,0,,,
1900100202,0,,1,1005,0,,,
1900104101,1900104102,,1,501,10100,,,
1900104102,1900104103,1,2,,0,,,
1900104103,1900104104,,1,501,10100,,,
1900104104,1900104105,,1,501,10601,,,
1900104105,1900104106,,1,501,0,,,
1900104106,0,,1,501,10100,,,
1900201101,1900201102,,1,160201,0,,,
1900201102,1900201103,1,2,,0,,,
1900201103,1900201104,,1,160201,0,,,
1900201104,1900201105,,1,160201,0,,,
1900201105,1900201106,,1,160201,0,,,
1900201106,1900201107,,1,160201,0,,,
1900201107,1900201108,,1,160201,0,,,
1900201108,1900201109,,1,160201,0,,,
1900201109,0,,1,160201,0,,,
1900201191,0,,2,,0,,,
1900201192,0,,2,,0,,,
1900201201,1900201202,,1,160201,0,,,
1900201202,0,,1,160201,0,,,
1900201301,1900201302,,1,160201,0,,,
1900201302,1900201303,,1,160201,0,,,
1900201303,1900201304,1,2,,0,,,
1900201304,0,,1,160201,0,,,
1900201401,1900201402,,1,160201,0,,,
1900201402,0,,1,160201,0,,,
1900201491,0,,2,,0,,,
1900201492,0,,2,,0,,,
1900201493,0,,2,,0,,,
1900201501,0,,1,160201,0,,,
1900201511,1900201512,,1,160201,0,,,
1900201512,0,,1,160201,0,,,
1900201521,0,,1,160201,0,,,
1900201531,0,,1,160201,0,,,
1900201591,0,,2,,0,,,
1900201592,0,,2,,0,,,
1900201593,0,,2,,0,,,
1900201601,1900201602,,1,160201,0,,,
1900201602,0,,1,160201,0,,,
1900201611,0,,1,160201,0,,,
1900201621,1900201622,,1,160201,0,,,
1900201622,0,,1,160201,0,,,
1900201631,0,,1,160201,0,,,
1900201691,0,,2,,0,,,
1900201692,0,,2,,0,,,
1900201693,0,,2,,0,,,
1900201701,0,,1,160201,0,,,
1900201711,0,,1,160201,0,,,
1900201721,1900201722,,1,160201,0,,,
1900201722,1900201723,,1,160201,0,,,
1900201723,1900201724,1,2,,0,,,
1900201724,0,,1,160201,0,,,
1900201801,1900201802,,1,160201,0,,,
1900201802,0,,1,160201,0,,,
1900201901,1900201902,,1,160201,0,,,
1900201902,1900201903,,1,160201,0,,,
1900201903,1900201904,,1,160201,0,,,
1900201904,0,,1,160201,0,,,
1900200101,1900200102,,1,160201,0,,,
1900200102,1900200103,,1,1005,0,,,
1900200103,1900200104,,1,1005,0,,,
1900200104,1900200105,,1,1005,0,,,
1900200105,1900200106,,1,1005,0,,,
1900200106,1900200107,,1,1005,0,,,
1900200107,1900200108,,1,160201,0,,,
1900200108,1900200109,,1,1005,0,,,
1900200109,1900200110,,1,160201,0,,,
1900200110,1900200111,,1,1005,0,,,
1900200111,0,,1,160201,0,,,
1900202101,1900202102,,1,1005,0,,,
1900202102,1900202103,,1,160201,0,,,
1900202103,1900202104,,1,160201,0,,,
1900202104,1900202105,1,2,,0,,,
1900202105,1900202106,,1,160201,0,,,
1900202106,1900202107,1,2,,0,,,
1900202107,1900202108#1900202109,,1,160201,0,,,
1900202108,1900202110,1,2,,0,,,
1900202109,1900202110,1,2,,0,,,
1900202110,1900202111,,1,160201,0,,,
1900202111,1900202112,1,2,,0,,,
1900202112,1900202113,,1,160201,0,,,
1900202113,0,,1,160201,0,,,
1900203101,1900203102,,1,501,10100,,,
1900203102,1900203103,1,2,,0,,,
1900203103,1900203104,,1,501,0,,,
1900203104,1900203105,1,2,,0,,,
1900203105,1900203106,,1,501,10801,,,
1900203106,1900203107,,1,501,10100,,,
1900203107,1900203108,,1,501,10801,,,
1900203108,1900203109,,1,501,0,,,
1900203109,1900203110,,1,501,10100,,,
1900203110,1900203111,,1,501,0,,,
1900203111,1900203112,,1,501,10301,,,
1900203112,1900203113,,1,501,10100,,,
1900203113,1900203114,,1,501,0,,,
1900203114,1900203115,,1,501,10101,,,
1900203115,1900203116,,1,501,10100,,,
1900203116,1900203117,1,2,,0,,,
1900203117,1900203118,,1,501,10601,,,
1900203118,1900203119,,1,501,10100,,,
1900203119,1900203120,1,2,,0,,,
1900203120,1900203121,,1,501,10701,,,
1900203121,1900203122,,1,501,0,,,
1900203122,1900203123,,1,501,10100,,,
1900203123,1900203124,,1,501,10301,,,
1900203124,1900203125,,1,501,10100,,,
1900203125,1900203126,,1,501,10301,,,
1900203126,1900203127,,1,501,10100,,,
1900203127,1900203128,1,2,,0,,,
1900203128,1900203129,,1,501,10501,,,
1900203129,1900203130,,1,501,0,,,
1900203130,0,,1,501,10100,,,
1900301101,1900301102,,1,501,10100,,,
1900301102,1900301103,,1,501,10101,,,
1900301103,1900301104,,1,501,0,,,
1900301104,1900301105,,1,501,10100,,,
1900301105,1900301106,,1,501,0,,,
1900301106,1900301107,,1,501,0,,,
1900301107,1900301108,,1,501,10801,,,
1900301108,1900301109,,1,501,10100,,,
1900301109,0,,1,501,0,,,
1900301191,0,,2,,0,,,
1900301192,0,,2,,0,,,
1900301201,0,,1,501,10701,,,
1900301301,0,,1,501,10201,,,
1900300101,1900300102,,1,1005,0,,,
1900300102,1900300103,,1,1005,0,,,
1900300103,0,,1,1005,0,,,
1900303101,1900303102,,1,501,10100,,,
1900303102,1900303103,1,2,,0,,,
1900303103,1900303104,,1,501,10101,,,
1900303104,1900303105,,1,501,10100,,,
1900303105,1900303106,,1,501,10601,,,
1900303106,1900303107,,1,501,10100,,,
1900303107,1900303108,,1,501,10101,,,
1900303108,1900303109,,1,501,10100,,,
1900303109,1900303110,,1,501,10101,,,
1900303110,0,,1,501,10100,,,
1900303191,0,,2,,0,,,
1900303192,0,,2,,0,,,
1900303201,1900303202,,1,501,10100,,,
1900303202,1900303203,1,2,,0,,,
1900303203,1900303204,,1,501,10601,,,
1900303204,1900303205,,1,501,0,,,
1900303205,1900303206,,1,501,10100,,,
1900303206,0,,1,501,10101,,,
1900303291,0,,2,,0,,,
1900303292,0,,2,,0,,,
1900303401,1900303402,,1,501,10100,,,
1900303402,1900303403,,1,501,10601,,,
1900303403,0,,1,501,10100,,,
1900303501,1900303502,,1,501,10100,,,
1900303502,1900303503,,1,501,10101,,,
1900303503,1900303504,,1,501,10601,,,
1900303504,0,,1,501,10601,,,
1900303301,1900303302,,1,501,10601,,,
1900303302,1900303303,,1,501,10100,,,
1900303303,1900303304,,1,501,0,,,
1900303304,1900303305,,1,501,10601,,,
1900303305,1900303306,,1,501,0,,,
1900303306,1900303307,,1,501,10100,,,
1900303307,1900303308,,1,501,10101,,,
1900303308,1900303309,1,2,,0,,,
1900303309,1900303310,,1,501,10100,,,
1900303310,1900303311,1,2,,0,,,
1900303311,1900303312,,1,501,10701,,,
1900303312,0,,1,501,10100,,,
1900306101,1900306102,,1,147101,0,,,
1900306102,1900306103,,1,501,10100,,,
1900306103,1900306104,,1,147101,0,,,
1900306104,1900306105,,1,147101,0,,,
1900306105,1900306106,,1,147101,0,,,
1900306106,1900306107,,1,147101,0,,,
1900306107,1900306108,1,2,,0,,,
1900306108,1900306109,,1,501,0,,,
1900306109,1900306110,,1,147101,0,,,
1900306110,1900306111,,1,501,10100,,,
1900306111,0,,1,501,0,,,
1900400101,0,,1,1005,0,,,
1900400201,1900400202,,1,1005,0,,,
1900400202,0,,1,1005,0,,,
1900401101,1900401102,,1,1005,0,,,
1900401102,1900401103,,1,1005,0,,,
1900401103,1900401104,,1,1005,0,,,
1900401104,1900401105,,1,1005,0,,,
1900401105,1900401107,1,2,,0,,,
1900401106,1900401108,1,2,,0,,,
1900401107,1900401108,,1,1005,0,,,
1900401108,0,,1,1005,0,,,
1900400401,0,,1,1005,0,,,
1900400501,0,,1,1005,0,,,
1900402101,1900402102#1900402103,,1,501,10701,,,
1900402102,1900402104,1,2,,0,,,
1900402103,1900402105,1,2,,0,,,
1900402104,1900402105,,1,501,10100,,,
1900402105,1900402106,,1,501,10601,,,
1900402106,1900402107,,1,501,10100,,,
1900402107,1900402108,,1,501,0,,,
1900402108,1900402109,,1,501,10601,,,
1900402109,1900402110#1900402111,,1,501,10100,,,
1900402110,1900402112,1,2,,0,,,
1900402111,1900402114,1,2,,0,,,
1900402112,1900402113,,1,501,10101,,,
1900402113,1900402114,,1,501,10100,,,
1900402114,1900402115,,1,501,10501,,,
1900402115,1900402116,,1,501,10100,,,
1900402116,1900402117#1900402118,,1,501,10101,,,
1900402117,1900402119,1,2,,0,,,
1900402118,1900402120,1,2,,0,,,
1900402119,0,,1,501,10100,,,
1900402120,1900402123,,1,501,10100,,,
1900402121,0,,1,501,10101,,,
1900400301,1900400302,,1,501,0,,,
1900400302,1900400303,,1,501,0,,,
1900400303,1900400304,,1,501,0,,,
1900400304,1900400305,,1,1005,0,,,
1900400305,1900400306,,1,501,0,,,
1900400306,1900400307,,1,501,0,,,
1900400307,0,,1,501,0,,,
1900501101,1900501102,,1,10801,0,,,
1900501102,1900501103,,1,10801,0,,,
1900501103,1900501104,,1,10801,0,,,
1900501104,1900501105,,1,10801,0,,,
1900501105,1900501106,,1,10801,0,,,
1900501106,1900501107,,1,10801,0,,,
1900501107,1900501108,,1,501,10100,,,
1900501108,1900501109,,1,501,10101,,,
1900501109,1900501110,,1,501,10100,,,
1900501110,1900501111,,1,10801,0,,,
1900501111,1900501112,,1,10801,0,,,
1900501112,1900501113,,1,501,10601,,,
1900501113,1900501114,,1,501,0,,,
1900501114,1900501115,,1,501,10100,,,
1900501115,1900501116,,1,501,10101,,,
1900501116,0,,1,10801,0,,,
1900501191,0,,2,,0,,,
1900501192,0,,2,,0,,,
1900501193,0,,2,,0,,,
1900501201,1900501202,,1,10801,0,,,
1900501202,1900501203,,1,10801,0,,,
1900501203,0,,1,10801,0,,,
1900501301,1900501302,,1,10801,0,,,
1900501302,1900501303,,1,10801,0,,,
1900501303,1900501304,,1,501,10100,,,
1900501304,1900501305,,1,501,10301,,,
1900501305,0,,1,501,10100,,,
1900501401,1900501402,,1,10801,0,,,
1900501402,1900501403,,1,10801,0,,,
1900501403,1900501404,,1,501,10100,,,
1900501404,1900501405,,1,501,10101,,,
1900501405,0,,1,501,10100,,,
1900502101,1900502102,,1,501,10601,,,
1900502102,1900502103,,1,501,10100,,,
1900502103,1900502104,,1,501,0,,,
1900502104,1900502105,,1,501,10301,,,
1900502105,1900502106,,1,501,10100,,,
1900502106,1900502107,,1,501,10301,,,
1900502107,1900502108#1900502109,,1,501,10100,,,
1900502108,1900502110,1,2,,0,,,
1900502109,1900502110,1,2,,0,,,
1900502110,1900502111,,1,501,10101,,,
1900502111,1900502112,,1,501,10100,,,
1900502112,1900502113,,1,501,10101,,,
1900502113,1900502114,,1,501,10100,,,
1900502114,0,,1,501,10101,,,
1900504101,1900504102,,1,501,10101,,,
1900504102,1900504103,,1,501,10100,,,
1900504103,1900504104,1,2,,0,,,
1900504104,1900504105,,1,501,10401,,,
1900504105,1900504106#1900504107,,1,501,10100,,,
1900504106,1900504109,1,2,,0,,,
1900504107,1900504108,1,2,,0,,,
1900504108,1900504109,,1,501,10601,,,
1900504109,1900504110,,1,501,10100,,,
1900504110,1900504111,,1,501,10801,,,
1900504111,1900504112,,1,501,10100,,,
1900504112,1900504113,,1,501,0,,,
1900504113,1900504114,,1,501,10801,,,
1900504114,1900504115,,1,501,10100,,,
1900504115,1900504116,,1,501,0,,,
1900504116,1900504117#1900504118,,1,501,10201,,,
1900504117,1900504119,1,2,,0,,,
1900504118,1900504119,1,2,,0,,,
1900504119,1900504120,,1,501,10100,,,
1900504120,1900504121,,1,501,0,,,
1900504121,1900504122,,1,501,10801,,,
1900504122,1900504123#1900504124,,1,501,10100,,,
1900504123,1900504125,1,2,,0,,,
1900504124,1900504125,1,2,,0,,,
1900504125,1900504126,,1,501,10801,,,
1900504126,1900504127,,1,501,10100,,,
1900504127,1900504128,,1,501,0,,,
1900504128,1900504129,,1,501,10401,,,
1900504129,1900504130,,1,501,10100,,,
1900504130,1900504131,,1,501,10101,,,
1900504131,1900504132,,1,501,10100,,,
1900504132,0,,1,501,10101,,,
1900600101,1900600102,,1,501,0,,,
1900600102,0,,1,501,0,,,
1900600103,0,,1,501,0,,,
1900601101,1900601102#1900601103,,1,501,10100,,,
1900601102,1900601104,1,2,,0,,,
1900601103,1900601105,1,2,,0,,,
1900601104,1900601106,,1,501,10101,,,
1900601105,1900601106,,1,501,10100,,,
1900601106,1900601107,,1,501,10701,,,
1900601107,1900601108,1,2,,0,,,
1900601108,1900601109,,1,501,10100,,,
1900601109,1900601110,,1,501,10101,,,
1900601110,1900601111,,1,501,0,,,
1900601111,1900601112,,1,501,10100,,,
1900601112,1900601113,,1,10802,0,,,
1900601113,1900601114,,1,501,10100,,,
1900601114,1900601115,,1,10802,0,,,
1900601115,1900601116,,1,10802,0,,,
1900601116,1900601117#1900601118#1900601119#1900601120,,1,10802,0,,,
1900601117,1900601121,1,2,,0,,,
1900601118,1900601122,1,2,,0,,,
1900601119,1900601123,1,2,,0,,,
1900601120,1900601124,1,2,,0,,,
1900601121,1900601126,,1,10802,0,,,
1900601122,1900601126,,1,10802,0,,,
1900601123,1900601126,,1,10802,0,,,
1900601124,1900601125,,1,10802,0,,,
1900601125,1900601126,,1,10802,0,,,
1900601126,1900601127,,1,10802,0,,,
1900601127,1900601128,1,2,,0,,,
1900601128,1900601129,,1,10802,0,,,
1900601129,1900601130,,1,10802,0,,,
1900601130,1900601131,,1,10802,0,,,
1900601131,1900601132,,1,501,0,,,
1900601132,1900601133,,1,501,10100,,,
1900601133,0,,1,501,10101,,,
1900601191,0,,2,,0,,,
1900601192,0,,2,,0,,,
1900601201,1900601202,,1,501,10100,,,
1900601202,1900601203#1900601204,,1,501,10101,,,
1900601203,1900601205,1,2,,0,,,
1900601204,1900601205,1,2,,0,,,
1900601205,1900601206,,1,10802,0,,,
1900601206,1900601207,,1,10802,0,,,
1900601207,1900601208,,1,10802,0,,,
1900601208,0,,1,501,10100,,,
1900601301,1900601302,,1,501,10100,,,
1900601302,1900601303,,1,10802,0,,,
1900601303,1900601304,,1,10802,0,,,
1900601304,1900601305,1,2,,0,,,
1900601305,1900601306,,1,10802,0,,,
1900601306,1900601307,1,2,,0,,,
1900601307,1900601308,,1,10802,0,,,
1900601308,1900601309,1,2,,0,,,
1900601309,0,,1,10802,0,,,
1900600201,0,,1,10802,0,,,
1900701101,1900701102,,1,501,0,,,
1900701102,1900701103,1,2,,0,,,
1900701103,1900701104,,1,501,10100,,,
1900701104,1900701105,1,2,,0,,,
1900701105,1900701106,,1,501,10601,,,
1900701106,1900701107,,1,501,10100,,,
1900701107,1900701108,,1,501,10601,,,
1900701108,1900701109,,1,501,10100,,,
1900701109,1900701110,,1,501,10301,,,
1900701110,0,,1,501,10100,,,
1900600301,1900600302,,1,501,0,,,
1900600302,1900600303,,1,501,0,,,
1900600303,1900600304,,1,501,0,,,
1900600304,1900600305,,1,501,0,,,
1900600305,1900600306,,1,501,0,,,
1900600306,0,,1,501,0,,,
1900801101,1900801102,,1,10802,0,,,
1900801102,1900801103#1900801104,,1,501,10101,,,
1900801103,1900801105,1,2,,0,,,
1900801104,1900801105,1,2,,0,,,
1900801105,1900801106,,1,10802,0,,,
1900801106,1900801107,,1,501,0,,,
1900801107,1900801108,,1,501,10100,,,
1900801108,1900801109,,1,10802,0,,,
1900801109,1900801110,,1,10802,0,,,
1900801110,1900801111,,1,10802,0,,,
1900801111,1900801112,,1,10802,0,,,
1900801112,1900801113,,1,10802,0,,,
1900801113,1900801114,,1,10802,0,,,
1900801114,1900801115,,1,501,10601,,,
1900801115,1900801116,,1,10802,0,,,
1900801116,1900801117,,1,501,10100,,,
1900801117,1900801118,,1,501,10101,,,
1900801118,1900801119,,1,501,10100,,,
1900801119,1900801120,,1,10802,0,,,
1900801120,1900801121,,1,10802,0,,,
1900801121,1900801122,,1,10802,0,,,
1900801122,1900801123,,1,10802,0,,,
1900801123,1900801124,,1,10802,0,,,
1900801124,1900801125,,1,501,10701,,,
1900801125,1900801126,,1,10802,0,,,
1900801126,1900801127,,1,10802,0,,,
1900801127,1900801128,,1,10802,0,,,
1900801128,1900801129,,1,10802,0,,,
1900801129,1900801130,,1,10802,0,,,
1900801130,1900801131,,1,501,10100,,,
1900801131,1900801132,,1,501,10101,,,
1900801132,0,,1,501,10100,,,
1900802101,1900802102,,1,501,10100,,,
1900802102,1900802103,1,2,,0,,,
1900802103,1900802104,,1,501,10101,,,
1900802104,1900802105,,1,501,0,,,
1900802105,1900802106#1900802107,,1,501,10100,,,
1900802106,1900802108,1,2,,0,,,
1900802107,1900802108,1,2,,0,,,
1900802108,1900802109,,1,501,10601,,,
1900802109,1900802110,,1,501,0,,,
1900802110,1900802111,,1,501,10100,,,
1900802111,1900802112,,1,501,10101,,,
1900802112,1900802113,,1,501,10100,,,
1900802113,1900802114,,1,501,10101,,,
1900802114,1900802115,,1,501,10100,,,
1900802115,0,,1,501,10101,,,
1900900101,1900900102,,1,1005,0,,,
1900900102,0,,1,1005,0,,,
1900901101,1900901102,,1,501,10100,,,
1900901102,1900901103,,1,163801,0,,,
1900901103,1900901104,,1,501,10701,,,
1900901104,1900901105,,1,160401,0,,,
1900901105,1900901106,,1,160401,0,,,
1900901106,1900901107,,1,501,10100,,,
1900901107,1900901108,,1,145301,0,,,
1900901108,1900901109,,1,501,10701,,,
1900901109,1900901110,,1,501,10100,,,
1900901110,1900901111,,1,163801,0,,,
1900901111,1900901112,,1,160401,0,,,
1900901112,1900901113,,1,145301,0,,,
1900901113,1900901114,,1,501,10301,,,
1900901114,1900901115,1,2,,0,,,
1900901115,0,1,2,,0,,,
1900902101,0,,1,163801,0,,,
1900902191,0,,2,,0,,,
1900902192,0,,2,,0,,,
1900902201,1900902202,,1,163801,0,,,
1900902202,1900902203,,1,163801,0,,,
1900902203,0,1,2,,0,,,
1900902301,1900902302,,1,163801,0,,,
1900902302,1900902303,1,2,,0,,,
1900902303,0,,1,163801,0,,,
1900903101,0,,1,160401,0,,,
1900903191,0,,2,,0,,,
1900903192,0,,2,,0,,,
1900903201,1900903202,,1,160401,0,,,
1900903202,1900903203,,1,160401,0,,,
1900903203,0,1,2,,0,,,
1900903301,1900903302,,1,160401,0,,,
1900903302,1900903303,1,2,,0,,,
1900903303,0,,1,160401,0,,,
1900904101,0,,1,145301,0,,,
1900904191,0,,2,,0,,,
1900904192,0,,2,,0,,,
1900904201,1900904202,,1,145301,0,,,
1900904202,1900904203,,1,145301,0,,,
1900904203,0,1,2,,0,,,
1900904301,1900904302,,1,145301,0,,,
1900904302,1900904303,1,2,,0,,,
1900904303,1900904304,,1,145301,0,,,
1900904304,1900904305,,1,145301,0,,,
1900904305,0,,1,145301,0,,,
1900905101,1900905102#1900905103,,1,501,10701,,,
1900905102,1900905104,1,2,,0,,,
1900905103,1900905105,1,2,,0,,,
1900905104,1900905106,,1,501,10100,,,
1900905105,1900905106,,1,501,10101,,,
1900905106,1900905107,,1,501,10100,,,
1900905107,1900905108,,1,501,10301,,,
1900905108,1900905109,,1,501,10100,,,
1900905109,1900905110,,1,501,10201,,,
1900905110,0,,1,501,10100,,,
1900905201,1900905202,,1,501,10100,,,
1900905202,1900905203,,1,501,10100,,,
1900905203,1900905204,,1,145301,0,,,
1900905204,1900905205,,1,160401,0,,,
1900905205,1900905206,,1,163801,0,,,
1900905206,1900905207,,1,501,0,,,
1900905207,1900905208,,1,145301,0,,,
1900905208,1900905209,,1,163801,0,,,
1900905209,1900905210,,1,160401,0,,,
1900905210,1900905211,,1,501,10301,,,
1900905211,1900905212,1,2,,0,,,
1900905212,1900905213,,1,501,10100,,,
1900905213,1900905214,,1,501,0,,,
1900905214,1900905215,,1,501,10100,,,
1900905215,1900905216,1,2,,0,,,
1900905216,1900905217,,1,501,10301,,,
1900905217,1900905218,,1,501,10201,,,
1900905218,1900905219#1900905220,,1,501,10301,,,
1900905219,1900905221,1,2,,0,,,
1900905220,1900905221,1,2,,0,,,
1900905221,1900905222,,1,501,10100,,,
1900905222,1900905223,,1,501,0,,,
1900905223,1900905224,,1,501,10201,,,
1900905224,0,,1,501,10100,,,
1900900201,1900900202,,1,501,0,,,
1900900202,1900900203,,1,501,0,,,
1900900203,1900900204,,1,501,0,,,
1900900204,1900900205,,1,501,0,,,
1900900205,1900900206,,1,501,0,,,
1900900206,1900900207,,1,501,0,,,
1900900207,1900900208,,1,501,0,,,
1900900208,1900900209,,1,501,0,,,
1900900209,1900900210,,1,501,0,,,
1900900210,1900900211,,1,501,0,,,
1900900211,0,,1,501,0,,,
1900906101,0,,1,501,10100,,,
1900906191,0,,2,,0,,,
1900906192,0,,2,,0,,,
1900906193,0,,2,,0,,,
1900906194,0,,2,,0,,,
1900906201,1900906202,,1,501,10101,,,
1900906202,1900906203,,1,501,10100,,,
1900906203,1900906204,,1,501,10101,,,
1900906204,1900906205,,1,501,10100,,,
1900906205,1900906206,,1,501,10601,,,
1900906206,1900906207,,1,501,0,,,
1900906207,1900906208,,1,501,10100,,,
1900906208,0,,1,501,10301,,,
1900906301,1900906302,,1,501,10101,,,
1900906302,1900906303,,1,501,10100,,,
1900906303,1900906304,,1,501,10101,,,
1900906304,1900906305,1,2,,0,,,
1900906305,1900906306,,1,501,10100,,,
1900906306,0,,1,501,10101,,,
1900906401,1900906402,,1,501,10101,,,
1900906402,1900906403,,1,501,10100,,,
1900906403,1900906404,,1,501,10101,,,
1900906404,1900906405,,1,501,10100,,,
1900906405,1900906406,1,2,,0,,,
1900906406,1900906407,,1,501,10601,,,
1900906407,1900906408,1,2,,0,,,
1900906408,1900906409,,1,501,10100,,,
1900906409,1900906410,,1,501,10601,,,
1900906410,1900906411,,1,501,10100,,,
1900906411,0,,1,501,10101,,,
1900906501,1900906502,,1,501,10801,,,
1900906502,1900906503,,1,501,10100,,,
1900906503,1900906504,,1,501,10301,,,
1900906504,1900906505,,1,501,10100,,,
1900906505,1900906506,,1,501,10801,,,
1900906506,1900906507,,1,501,10100,,,
1900906507,1900906508,1,2,,0,,,
1900906508,1900906509,,1,501,10701,,,
1900906509,1900906510,,1,501,10100,,,
1900906510,1900906511,,1,501,0,,,
1900906511,1900906512#1900906513,,1,501,10301,,,
1900906512,1900906514,1,2,,0,,,
1900906513,1900906514,1,2,,0,,,
1900906514,0,,1,501,10100,,,
1900906601,1900906602,,1,501,10100,,,
1900906602,1900906603,,1,501,10101,,,
1900906603,1900906604,,1,501,10100,,,
1900906604,0,,1,501,10101,,,
1902101101,1902101102,,1,1023,10100,,,
1902101102,1902101105,1,2,,,,,
1902101105,1902101106,,1,1023,10100,,,
1902101106,1902101107,,1,1023,10100,,,
1902101107,1902101108,,1,1023,10100,,,
1902101108,1902101109#1902101111#1902101115,,1,1023,10100,,,
1902101109,1902101110,,2,,,,,
1902101110,1902101118,,1,1023,10101,,,
1902101111,1902101112,,2,,,,,
1902101112,1902101113,,1,1023,10601,,,
1902101113,1902101114,1,2,,,,,
1902101114,1902101118,,1,1023,10100,,,
1902101115,1902101116,,2,,,,,
1902101116,1902101117,,1,1023,10101,,,
1902101117,1902101118,,1,1023,10101,,,
1902101118,1902101119,,1,1023,10100,,,
1902101119,1902101120,,1,1023,10100,,,
1902101120,1902101121,,1,1023,10100,,,
1902101121,1902101122,1,2,,,,,
1902101122,1902101125,,1,1023,10100,,,
1902101125,1902101126,,1,1023,10601,,,
1902101126,1902101127,1,2,,,,,
1902101127,1902101128,,1,1023,10601,,,
1902101128,1902101129,,1,1023,10100,,,
1902101129,1902101130,,1,1023,10100,,,
1902101130,1902101131,,1,1023,10100,,,
