台词ID,下一句台词ID,显示类型,[对话角色]类型,[对话角色]ID,情绪模组ID,动作ID,眼睛表情路径,是否眨眼
210217703,210217704,,1,2309,,,,
210217704,,,1,2309,,,,
210218801,210218802,,1,2300,,,,
210218802,210218803,,1,2300,,,,
210218803,210218804,,1,2300,,,,
210218804,,,1,2300,,,,
210219901,210219902,,1,2306,,,,
210219902,210219903#210219908,,1,2306,,,,
210219903,210219904,,2,,,,,
210219904,210219905,,1,2306,,,,
210219905,210219906,,1,2306,,,,
210219906,210219907,,1,2306,,,,
210219907,,,1,2306,,,,
210219908,210219909,,2,,,,,
210219909,210219910,,1,2306,,,,
210219910,210219911,,1,2306,,,,
210219911,210219912,,1,2306,,,,
210219912,210219913,,1,2306,,,,
210219913,,,1,2306,,,,
210212001,210212002,,1,1005,,,,
210212002,210212003,,1,1005,,,,
210212003,210212004,,1,1005,,,,
210212004,,,1,1005,,,,
210212101,210212102,,1,1005,,,,
210212102,210212103,,1,1005,,,,
210212103,,,1,1005,,,,
210212104,,,1,1005,,,,
210212201,210212202,,1,1005,,,,
210212202,210212203,,1,1005,,,,
210212203,,,1,1005,,,,
210212204,,,1,1005,,,,
210212205,210212206,,1,1005,,,,
210212206,210212207,,1,1005,,,,
210212207,210212208,,1,1005,,,,
210212208,210212209,,1,1005,,,,
210212209,,,1,1005,,,,
210212601,210212602,,1,1243,,,,
210212602,210212603,,1,1243,,,,
210212603,,,1,1243,,,,
210212701,210212702,,1,1005,,,,
210212702,210212703,,1,1005,,,,
210212703,,,1,1005,,,,
210212801,210212802,,1,1005,,,,
210212802,210212803,,1,1005,,,,
210212803,,,1,1005,,,,
210230101,210230102,,1,2124,,,,
210230102,210230103,1,2,,,,,
210230103,210230104,,1,2124,,,,
210230104,210230105,,1,2124,,,,
210230105,210230106,,1,2124,,,,
210230106,210230107,,1,2124,,,,
210230107,210230108,,1,2124,,,,
210230108,210230109#210230111,,1,2124,,,,
210230109,210230110,,2,,,,,
210230110,,,1,2124,,,,
210230111,210230112,,2,,,,,
210230112,210230113,,1,2124,,,,
210230113,,,1,2124,,,,
210230201,210230202,,1,2202,,,,
210230202,210230203,1,2,,,,,
210230203,210230204,,1,2202,,,,
210230204,210230205,,1,1005,,,,
210230205,210230206,,1,2202,,,,
210230206,210230207,,1,2202,,,,
210230207,210230208,,1,2202,,,,
210230208,210230209,,1,2202,,,,
210230209,210230210,,1,2202,,,,
210230210,,,1,2202,,,,
210230301,,,1,2124,,,,
210230401,,,1,2124,,,,
210241001,,,1,2203,,,,
210240101,210240102,,1,2203,,,,
210240102,210240103,1,2,,,,,
210240103,210240104,,1,2203,,,,
210240104,210240105,,1,2203,,,,
210240105,210240106,,1,2203,,,,
210240106,210240107,,1,2203,,,,
210240107,210240108#210240111#210240116,,1,2203,,,,
210240108,210240109,,2,,,,,
210240109,210240110,,1,2203,,,,
210240110,,,1,2203,,,,
210240111,210240112,,2,,,,,
210240112,210240113,,1,2203,,,,
210240113,210240114,,1,2203,,,,
210240114,210240115,,1,2203,,,,
210240115,,,1,2203,,,,
210240116,210240117,,2,,,,,
210240117,210240118,,1,2203,,,,
210240118,210240119,,1,2203,,,,
210240119,210240120,,1,2203,,,,
210240120,210240121,,1,2203,,,,
210240121,,,1,2203,,,,
210240123,,,1,2203,,,,
210240601,210240602,,1,242101,,,,
210240602,210240603,1,2,,,,,
210240603,210240604,,1,242101,,,,
210240604,210240605,,1,242101,,,,
210240605,210240606,,1,242101,,,,
210240606,210240607,1,2,,,,,
210240607,210240608,,1,242101,,,,
210240608,210240609,,1,242101,,,,
210240609,210240610,,1,242101,,,,
210240610,210240611,,1,242101,,,,
210240611,210240612,,1,242101,,,,
210240612,210240613,,1,242101,,,,
210240613,210240614#210240616,,1,242101,,,,
210240614,210240615,,2,,,,,
210240615,,,1,242101,,,,
210240616,210240618,,2,,,,,
210240617,,,1,242101,,,,
210240618,210240619,,1,242101,,,,
210240619,210240620,,1,242101,,,,
210240620,210240621,,1,242101,,,,
210240621,,,1,242101,,,,
210240801,,,1,242101,,,,
210240802,210240803,,1,242101,,,,
210240803,,,1,242101,,,,
210240804,,,1,242101,,,,
210240820,,,1,242101,,,,
210240901,210240902,,1,2203,,,,
210240902,210240903,1,2,,,,,
210240903,210240904,,1,2203,,,,
210240904,210240905,,1,2203,,,,
210240905,210240906,,1,2203,,,,
210240906,210240907,,1,2203,,,,
210240907,210240908,,1,2203,,,,
210240908,210240909,,1,2203,,,,
210240909,210240910,,1,2203,,,,
210240910,210240911,,1,2203,,,,
210240911,,,1,2203,,,,
210250101,210250102,,1,20080,,,,
210250102,210250103,,1,20080,,,,
210250103,,,1,20080,,,,
700050001,700050002,,1,70001,,,,
700050002,700050003,,1,70001,,,,
700050003,,,1,70001,,,,
715550001,715550002,,1,1005,,,,
715550002,,,1,1005,,,,
715550301,715550302,,1,20084,,,,
715550302,715550303,,1,20084,,,,
715550303,715550304,,1,20084,,,,
715550304,715550305,,1,20084,,,,
715550305,715550306,,1,20084,,,,
715550306,715550307,,1,20084,,,,
715550307,715550308,,1,20084,,,,
715550308,715550309,,1,20084,,,,
715550309,,,1,20084,,,,
715550401,,,1,1005,,,,
715550501,,,1,1005,,,,
715550201,715550202,,1,1005,,,,
715550202,715550203,,1,1005,,,,
715550203,715550204,,1,1005,,,,
715550204,,,1,1005,,,,
715551701,715551702,,1,1005,,,,
715551702,715551703,,1,1005,,,,
715551703,,,1,1005,,,,
715550901,,,1,20088,,,,
715550902,,,1,20088,,,,
715550903,,,1,20088,,,,
715551001,715551002,,1,20088,,,,
715551002,715551003,,1,20088,,,,
715551003,715551004,,1,20088,,,,
715551004,715551005,,1,20088,,,,
715551005,715551006,,1,20088,,,,
715551006,715551007,,1,20088,,,,
715551007,715551008,,1,20088,,,,
715551008,715551009,,1,20088,,,,
715551009,715551010,1,2,,,,,
715551010,715551011,,1,20088,,,,
715551011,715551012,,1,20088,,,,
715551012,715551013,,1,20088,,,,
715551013,715551014,,1,20088,,,,
715551014,715551015,,1,20088,,,,
715551015,,,1,20088,,,,
715551101,715551102,,1,20088,,,,
715551102,,,1,20088,,,,
710089701,,,1,20128,,,,
710089801,,,1,20119,,,,
710089901,710089902,,1,20120,,,,
710089902,710089903,,1,20120,,,,
710089903,710089904,,1,20120,,,,
710089904,710089905,,1,20120,,,,
710089905,,,1,20120,,,,
