ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	JSON名称	JSON路径文件名	能否战斗	能否移动	能否发声	是否常驻	角色npc初见分组
1056	纳西妲	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Loli_Catalyst_Nahida				2001		ConfigNpc_Common_AnimatorMove		1	1		73
1057	鹿野院平藏	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Catalyst_Heizo				2001		ConfigNpc_Common_AnimatorMove		1	1		59
1058	赛诺	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Pole_Cyno				2001		ConfigNpc_Common_AnimatorMove_Cyno		1	1		71
1059	坎蒂丝	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Lady_Pole_Candace				2001		ConfigNpc_Common_AnimatorMove		1	1		72
1060	米卡	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Pole_Mika				2001		ConfigNpc_Common_AnimatorMove_Mika		1	1		80
1061	迪奥娜	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Loli_Bow_Diona				2001		ConfigNpc_Common_AnimatorMove		1	1		39
1062	诺艾尔	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Claymore_Noel				2001		ConfigNpc_Common_AnimatorMove		1	1		34
1063	莱依拉	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Sword_Layla				2001		ConfigNpc_Common_AnimatorMove		1	1		74
1064	卡维	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Claymore_Kaveh				2001		ConfigNpc_Common_AnimatorMove		1	1		81
1065	{REALNAME[ID(1)|HOSTONLY(true)]}	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Catalyst_Wanderer				2001		ConfigNpc_Common_AnimatorMove		1	1		75
1066	瑶瑶	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Loli_Catalyst_Nahida				2001		ConfigNpc_Common_AnimatorMove		1	1		
1067	珐露珊	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Bow_Faruzan				2001		ConfigNpc_Common_AnimatorMove		1	1		76
1282	七天神像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly						
1283	七天神像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly						
1284	七天神像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly						
1285	七天神像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly						
1286	七天神像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly						
1287	七天神像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly						
1288	七天神像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly						
1700	安娜	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Anna_1700				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
1702	纳赫蒂加尔	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Strong_Nachtigal_1702				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
1703	（test）安柏	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Bow_AmborCostumeWic				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove		1	1	1	
1704	（test）琴	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Lady_Sword_QinCostumeWic				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove		1	1	1	
1705	（test）雷电将军	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Lady_Pole_Shougun				2001		ConfigNpc_Common_AnimatorMove		1	1		
1706	（test）刻晴	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Sword_Keqing				2001		ConfigNpc_Common_AnimatorMove_Female		1	1		
1707	阿特拉	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Atla_1707				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
1708	马克利	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Marcoli_1708				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
1709	贝莲	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Beleren_1709				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
1710	伽禄	ART/Char/NPC/NPC_Mengde/NPC_Mengde_MuscleMan/NPC_Mengde_MuscleMan_Standard_Jialu_1710				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
1711	七夜由美	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_NanayaYumi_1711				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
1712	恕筠	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Suyun_1712				2001		ConfigNpc_Common_AnimatorMove_Male_SmallRadius		1	1	1	
1713	小王子	ART/Char/NPC/NPC_Animal/NPC_Animal_Cat_Prince				2001		ConfigNpc_Common_AnimatorMove_Prince		1	1	1	
1714	芬尼克	ART/Char/NPC/NPC_Animal/NPC_Animal_Cat_Fennec				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
1715	斯内库	ART/Char/NPC/NPC_Animal/NPC_Animal_Cat_Snake				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
1716	小玫瑰	ART/Char/NPC/NPC_Animal/NPC_Animal_Cat_Rose				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
1717	包巴卜	ART/Char/NPC/NPC_Animal/NPC_Animal_Cat_Baobab				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
1718	夜航员	ART/Char/NPC/NPC_Animal/NPC_Animal_Cat_Pilot				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
2000	阿望	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Wang_2000				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2061	沐宁	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Muning_2061				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2151	铁弘	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Tiehong_2151				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
2152	老臭	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Fat_Stinky_2152				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2153	天奕	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Tianyi_2153				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
2154	塔列辛	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Taliesin_2154				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2155	赞玛兰	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2156	「安全距离爆破装置·信号指南」	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2157	尼古拉下士的信	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2158	合成	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC						
2159	工作手册	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2160	愚人众笔记	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2161	盗宝团书信	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2162	盗宝团书信	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2163	层岩巨渊爆破组通知	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2164	王平安	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Wangpingan_12326				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2165	老图	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_Tu_2165				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
2166	阿昊	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Hao_2166				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2167	嘉铭	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Jiaming_2167				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
2168	尤骏	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Youjun_2168				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
2169	彦博	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Yanbo_2169				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
2170	通知！	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2171	遗落的文件	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2172	彦博的字条	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2173	没写完的补给日志	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2174	观察	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC					1	
2175	愚人众行动日志·其一	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2176	愚人众行动日志·其二	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2177	愚人众行动日志·其三	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2178	愚人众行动日志·其四	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2179	破损的日志	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2180	旧库房安置通知	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2181	《层岩巨渊矿产图鉴》	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2182	小心！	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2183	古老的石碑	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2184	矿工宿舍紧急通知	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2185	小心！	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2186	施工注意！	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2187	勘探队营地告示牌	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2188	告示牌	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2189	告示牌	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2190	告示牌	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2191	告示	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2192	通知	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2193	《层岩巨渊矿产报告》	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2194	《层岩巨渊「灵石」调查书》	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2195	注意！	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2196	合成	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC					1	
2197	瑾武	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Strong_Jinwu_2616				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
2198	老图	ART/Char/NPC/NPC_Liyue/NPC_Liyue_MuscleMan/NPC_Liyue_MuscleMan_Standard_Tu_2198				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
2199	阿昊	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Hao_2199				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2212	（test）矿工	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Miner_2212				2001		ConfigNpc_Common_AnimatorMove_Male_noActionAndHeadcontrol		1	1	1	
2213	（test）矿工	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_Miner_2213				2001		ConfigNpc_Common_AnimatorMove_Male_noActionAndHeadcontrol		1	1	1	
2214	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2215	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2216	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2217	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2218	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2219	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2220	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2221	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2222	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2223	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2224	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2225	神秘的信笺	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2226	唐无仇	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Fat_Doorhold_30086				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2227	安全告示	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1	1	
2600	迪卢克	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Claymore_DilucCostumeFlamme				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove		1	1		16
2601	菲谢尔	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Bow_FischlCostumeHighness				2001		ConfigNpc_Common_AnimatorMove		1	1		31
2602	丽莎	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Lady_Catalyst_Lisa				2001		ConfigNpc_Common_AnimatorMove_noUsePushCollider		1	1		
2616	瑾武	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Strong_Jinwu_2616				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
2617	克里托夫	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Clitopho_2617				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
2618	海迪夫	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Khedive_2618				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
3000	平山	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Hirayama_3000				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
3190	村田	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Female/NPC_Inazuma_Female_Standard_Murata_3190				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
3191	山城健太	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_YamashiroKenta_3191				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
3205	莉尔	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Lil_3205				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
3206	吟游诗人B	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_PoetB_3206				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
3207	吟游诗人C	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Fat_PoetC_3207				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
3227	阿倍良久	ART/Char/NPC/NPC_Others/NPC_Others_Enkanomiya_Shade/NPC_Others_Enkanomiya_Shade				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
3228	阿多尼斯	ART/Char/NPC/NPC_Others/NPC_Others_Enkanomiya_Shade/NPC_Others_Enkanomiya_Shade				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
3229	贺摩	ART/Char/NPC/NPC_Others/NPC_Others_Enkanomiya_Shade/NPC_Others_Enkanomiya_Shade				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
3230	乌帽子	ART/Char/NPC/NPC_Others/NPC_Others_Enkanomiya_Shade/NPC_Others_Enkanomiya_Shade				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
4000	恩忒卡	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Enteka_4000				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4001	乃亚卜	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Nayab_4001				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4002	伊丽丝	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Iris_4002				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4003	玛达赫	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Maddah_4003				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4004	哈特姆	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Hatim_4004				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4005	伊泽姆	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_MuscleMan/NPC_Sumeru_MuscleMan_Standard_Izem_4005				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
4006	哈桑	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Hassan_4006				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4007	侯赛因	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_MuscleMan/NPC_Sumeru_MuscleMan_Standard_Housein_4007				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
4008	塔娜玛尔	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Tanamart_4008				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4009	娜比雅	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Child/NPC_Sumeru_Child_Standard_Nabiya_4009				2001		ConfigNpc_Common_AnimatorMove_Child		1	1	1	
4010	丽玛	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Rima_4010				2001		ConfigNpc_Common_AnimatorMove_Female_noAction		1	1	1	
4011	莱斯	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Layth_4011				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
4012	阿克拉姆	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Akram_4012				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
4013	法卢克	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Farooq_4013				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction		1	1	1	
4014	尼扎姆	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Nizam_4014				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4015	法莉哈	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Fariha_4015				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4016	阿金	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Akim_4016				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4017	哈琳	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Harim_4017				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4018	齐米亚	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Kimiya_4018				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4019	凯瑟琳	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Female/NPC_Mengde_Female_Standard_Katheryne_1512				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4020	艾维娜	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Avena_4020				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4021	莲塔	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Lemta_4021				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4022	卡玛尔	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_MuscleMan/NPC_Sumeru_MuscleMan_Standard_Kamal_4022				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
4023	沙姆斯	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_MuscleMan/NPC_Sumeru_MuscleMan_Standard_Shams_4023				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
4024	范兵卫	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Hanbei_4024				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4025	诚二	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Seiji_4025				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4026	卓英	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Female/NPC_Sumeru_Female_Standard_Zhuoying_4026				2001		ConfigNpc_Common_AnimatorMove_Female		1	1	1	
4027	贾法尔	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Fat_Jafar_4027				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4028	巴巴	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Elder/NPC_Sumeru_Elder_Standard_Bhabha_4028				2001		ConfigNpc_Common_AnimatorMove_Elder		1	1	1	
4029	沙瓦玛	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_Male/NPC_Sumeru_Male_Standard_Shevirme_4029				2001		ConfigNpc_Common_AnimatorMove_Male		1	1	1	
4030	兰巴德	ART/Char/NPC/NPC_Sumeru/NPC_Sumeru_MuscleMan/NPC_Sumeru_MuscleMan_Standard_Lambad_4030				2001		ConfigNpc_Common_AnimatorMove_MuscleMan		1	1	1	
