ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID	ChainID	编辑器可用	是否含有动态屏障
50004019	电丘丘-弩	ART/Equip/MonEquip/MonEquip_Crossbow_Thunder_01/MonEquip_Crossbow_Thunder_01				0	9	电丘丘-弩	MonEquip_Crossbow_Thunder_01			1				Default_MonsterWeapon			0	
50004020	火丘丘-大火把	ART/Equip/MonEquip/MonEquip_Torch_02/MonEquip_Torch_02				0	9	火丘丘-大火把	MonEquip_Torch_02			1				Default_MonsterWeapon			0	
50004021	债务处理人-战刃	ART/Equip/MonEquip/MonEquip_Warglaive_Fire_01/MonEquip_Warglaive_Fire_01				0	9	债务处理人-战刃	MonEquip_Warglaive_Fire_01			1				Default_MonsterWeapon			0	
50004022	暴徒-岩盾	ART/Equip/MonEquip/MonEquip_Shield_02_Rock/MonEquip_Shield_02_Rock				0	9	暴徒-岩盾	MonEquip_Shield_02_Rock			1				Default_MonsterWeapon			0	
50004023	丘丘人-岩盾	ART/Equip/MonEquip/MonEquip_Shield_01_Rock/MonEquip_Shield_01_Rock				0	9	丘丘人-岩盾	MonEquip_Shield_01_Rock			1				Default_MonsterWeapon			0	
50004024	丘丘人-岩棒	ART/Equip/MonEquip/MonEquip_RockClub_01/MonEquip_RockClub_01				0	9	丘丘人-岩棒	MonEquip_RockClub_01			1				Default_MonsterWeapon			0	
50004025	盗宝团-弩	ART/Equip/MonEquip/MonEquip_Crossbow_02/MonEquip_Crossbow_02				0	9	盗宝团-弩	MonEquip_Crossbow_02			1				Default_MonsterWeapon			0	
50004026	盗宝团-手斧	ART/Equip/MonEquip/MonEquip_Hatchet_01/MonEquip_Hatchet_01				0	9	盗宝团-手斧	MonEquip_Hatchet_01			1				Default_MonsterWeapon			0	
50004027	盗宝团-铲子	ART/Equip/MonEquip/MonEquip_LongShovel_01/MonEquip_LongShovel_01				0	9	盗宝团-铲子	MonEquip_Shovel_01			1				Default_MonsterWeapon			1	
50004028	千岩军-枪	ART/Equip/MonEquip/MonEquip_Pole_01/MonEquip_Pole_01				0	9	千岩军-枪	MonEquip_Pole_01			1				Default_MonsterWeapon			0	
50004029	萨满法杖-岩	ART/Equip/MonEquip/MonEquip_Wand_Rock_01/MonEquip_Wand_Rock_01				0	9	萨满法杖-岩	MonEquip_Wand_Rock_01			1				Default_MonsterWeapon			0	
50004030	千岩军-队长枪	ART/Equip/MonEquip/MonEquip_Pole_02/MonEquip_Pole_02				0	9	千岩军-队长枪	MonEquip_Pole_02			1				Default_MonsterWeapon			0	
50004031	雪山暴徒核心	ART/Equip/MonEquip/MonEquip_Core_Ice_01/MonEquip_Core_Ice_01				0	9	雪山暴徒核心	MonEquip_Core_Ice			1				Default_MonsterWeapon			0	
50004032	公子-弓	ART/Equip/MonEquip/MonEquip_Tartaglia_Bow/MonEquip_Tartaglia_Bow				0	9	公子-弓	MonEquip_Tartaglia_Bow			1				Default_MonsterWeapon			0	
50004033	公子-剑-雷-右	ART/Equip/MonEquip/MonEquip_Tartaglia_Blade_Electric/MonEquip_Tartaglia_Blade_Electric				0	9	公子-剑-雷-右	MonEquip_Tartaglia_Blade_Electric_R			1				Default_MonsterWeapon			0	
50004034	公子-剑-雷-左	ART/Equip/MonEquip/MonEquip_Tartaglia_Blade_Electric/MonEquip_Tartaglia_Blade_Electric				0	9	公子-剑-雷-左	MonEquip_Tartaglia_Blade_Electric_L			1				Default_MonsterWeapon			0	
50004035	公子-剑-水-右	ART/Equip/MonEquip/MonEquip_Tartaglia_Blade_Water/MonEquip_Tartaglia_Blade_Water				0	9	公子-剑-水-右	MonEquip_Tartaglia_Blade_Water_R			1				Default_MonsterWeapon			0	
50004036	公子-剑-水-左	ART/Equip/MonEquip/MonEquip_Tartaglia_Blade_Water/MonEquip_Tartaglia_Blade_Water				0	9	公子-剑-水-左	MonEquip_Tartaglia_Blade_Water_L			1				Default_MonsterWeapon			0	
50004037	公子-枪	ART/Equip/MonEquip/MonEquip_Tartaglia_DualBlade/MonEquip_Tartaglia_DualBlade				0	9	公子-枪	MonEquip_Tartaglia_DualBlade			1				Default_MonsterWeapon			0	
50004038	盗宝团-单手锤	ART/Equip/MonEquip/MonEquip_Hammer_01/MonEquip_Hammer_01				0	9	盗宝团-单手锤	MonEquip_Hammer_01			1				Default_MonsterWeapon			0	
50004039	盗宝团-船橹	ART/Equip/MonEquip/MonEquip_Paddle_01/MonEquip_Paddle_01				0	9	盗宝团-船橹	MonEquip_Paddle_01			1				Default_MonsterWeapon			0	
50004040	先遣队-胖男-喷枪-冰	ART/Equip/MonEquip/MonEquip_Skirmisher_Spraygun_Ice_01/MonEquip_Skirmisher_Spraygun_Ice_01				0	9	先遣队-胖男-喷枪-冰	MonEquip_Skirmisher_Spraygun_Ice_01			1				Default_MonsterWeapon			0	
50004041	先遣队-胖男-背包-冰	ART/Equip/MonEquip/MonEquip_Skirmisher_Backpack_Ice_01/MonEquip_Skirmisher_Backpack_Ice_01				0	9	先遣队-胖男-背包-冰	MonEquip_Skirmisher_Backpack_Ice_01			1				Default_MonsterWeapon			0	
50004042	先遣队-胖男-喷枪-水	ART/Equip/MonEquip/MonEquip_Skirmisher_Spraygun_Water_01/MonEquip_Skirmisher_Spraygun_Water_01				0	9	先遣队-胖男-喷枪-冰	MonEquip_Skirmisher_Spraygun_Water_01			1				Default_MonsterWeapon			0	
50004043	先遣队-胖男-背包-水	ART/Equip/MonEquip/MonEquip_Skirmisher_Backpack_Water_01/MonEquip_Skirmisher_Backpack_Water_01				0	9	先遣队-胖男-背包-冰	MonEquip_Skirmisher_Backpack_Water_01			1				Default_MonsterWeapon			0	
50004044	先遣队-壮男-大锤-雷	ART/Equip/MonEquip/MonEquip_Skirmisher_GreatHammer_Electric_01/MonEquip_Skirmisher_GreatHammer_Electric_01				0	9	先遣队-壮男-大锤-雷	MonEquip_Skirmisher_GreatHammer_Electric_01			1				Default_MonsterWeapon			0	
50004045	先遣队—标准—双手杖-岩	ART/Equip/MonEquip/MonEquip_Skirmisher_Staff_Rock_01/MonEquip_Skirmisher_Staff_Rock_01				0	9	先遣队—标准—双手杖-岩	MonEquip_Skirmisher_Staff_Rock_01			1				Default_MonsterWeapon			0	
50004046	先遣队—壮男-拳套-风-左手	ART/Equip/MonEquip/MonEquip_Skirmisher_Gloves_Wind_01/MonEquip_Skirmisher_Gloves_Wind_01_Left				0	9	先遣队—壮男-拳套-风-左手	MonEquip_Skirmisher_Gloves_01_Left			1				Default_MonsterWeapon			0	
50004047	先遣队—壮男-拳套-风-右手	ART/Equip/MonEquip/MonEquip_Skirmisher_Gloves_Wind_01/MonEquip_Skirmisher_Gloves_Wind_01_Right				0	9	先遣队—壮男-拳套-风-右手	MonEquip_Skirmisher_Gloves_01_Right			1				Default_MonsterWeapon			0	
50004048	先遣队-标准-火枪	ART/Equip/MonEquip/MonEquip_Skirmisher_Rifle_Fire_01/MonEquip_Skirmisher_Rifle_Fire_01				0	9	先遣队-标准-火枪	MonEquip_Skirmisher_Rifle_Fire_01			1				Default_MonsterWeapon			0	
50004049	冰丘丘萨满法杖	ART/Equip/MonEquip/MonEquip_Wand_Ice_01/MonEquip_Wand_Ice_01				0	9	冰丘丘萨满法杖	MonEquip_Wand_Ice_01			1				Default_MonsterWeapon			0	
50004050	公子-装甲-弓	ART/Equip/MonEquip/MonEquip_Tartaglia_Harbinger_Bow/MonEquip_Tartaglia_Harbinger_Bow				0	9	公子-装甲-弓	MonEquip_Tartaglia_Harbinger_Bow			1				Default_MonsterWeapon			0	
50004051	公子-装甲-剑-右	ART/Equip/MonEquip/MonEquip_Tartaglia_Harbinger_Blade/MonEquip_Tartaglia_Harbinger_Blade				0	9	公子-装甲-剑-右	MonEquip_Tartaglia_Harbinger_Blade_R			1				Default_MonsterWeapon			0	
50004052	公子-装甲-剑-左	ART/Equip/MonEquip/MonEquip_Tartaglia_Harbinger_Blade/MonEquip_Tartaglia_Harbinger_Blade				0	9	公子-装甲-剑-左	MonEquip_Tartaglia_Harbinger_Blade_L			1				Default_MonsterWeapon			0	
50004053	公子-装甲-枪-右	ART/Equip/MonEquip/MonEquip_Tartaglia_Harbinger_DualBlade/MonEquip_Tartaglia_Harbinger_DualBlade				0	9	公子-装甲-枪-右	MonEquip_Tartaglia_Harbinger_DualBlade_R			1				Default_MonsterWeapon			0	
50004054	冰盾暴徒-单手盾	ART/Equip/MonEquip/MonEquip_Brute_Shield_02_Ice/MonEquip_Brute_Shield_02_Ice				0	9	冰盾暴徒-单手盾	MonEquip_Shield_02_Ice			1				Default_MonsterWeapon			0	
50004055	丘丘人-冰盾	ART/Equip/MonEquip/MonEquip_Shield_01_Ice/MonEquip_Shield_01_Ice				0	9	丘丘人-冰盾	MonEquip_Shield_01_Ice			1				Default_MonsterWeapon			0	
50004056	公子-装甲-枪-左	ART/Equip/MonEquip/MonEquip_Tartaglia_Harbinger_DualBlade/MonEquip_Tartaglia_Harbinger_DualBlade				0	9	公子-装甲-枪-左	MonEquip_Tartaglia_Harbinger_DualBlade_L			1				Default_MonsterWeapon			0	
50004057	丘丘人-冰棒	ART/Equip/MonEquip/MonEquip_IceClub_01/MonEquip_IceClub_01				0	9	丘丘人-冰棒	MonEquip_IceClub_01			1				Default_MonsterWeapon			0	
50004058	浪人基础太刀	ART/Equip/MonEquip/MonEquip_Tachi_01/MonEquip_Tachi_01				0	9	浪人基础太刀	MonEquip_Tachi_01			1				Default_MonsterWeapon			0	
50004059	海乱鬼大太刀-雷	ART/Equip/MonEquip/MonEquip_Tachi_04/MonEquip_Tachi_04				0	9	海乱鬼大太刀-雷	MonEquip_Tachi_04			1				Default_MonsterWeapon			0	
50004060	傀儡将军风刀	ART/Equip/MonEquip/MonEquip_Tachi_02/MonEquip_Tachi_02				0	9	傀儡将军风刀	MonEquip_Tachi_02			1				Default_MonsterWeapon			0	
50004061	傀儡将军冰刀	ART/Equip/MonEquip/MonEquip_Tachi_03/MonEquip_Tachi_03				0	9	傀儡将军冰刀	MonEquip_Tachi_03			1				Default_MonsterWeapon			0	
50004062	萨满法杖-雷	ART/Equip/MonEquip/MonEquip_Wand_Electric_01/MonEquip_Wand_Electric_01				0	9	萨满法杖-雷	MonEquip_Wand_Electric_01			1				Default_MonsterWeapon			0	
50004063	深渊法杖-雷	ART/Equip/MonEquip/MonEquip_Staff_Electric_01/MonEquip_Staff_Electric_01				0	9	深渊法杖-雷	MonEquip_Staff_Electric_01			1				Default_MonsterWeapon			0	
50004064	海乱鬼大太刀-火	ART/Equip/MonEquip/MonEquip_Tachi_05/MonEquip_Tachi_05				0	9	海乱鬼大太刀-火	MonEquip_Tachi_05			1				Default_MonsterWeapon			0	
50004065	幕府武士太刀	ART/Equip/MonEquip/MonEquip_Tachi_06/MonEquip_Tachi_06				0	9	幕府武士太刀	MonEquip_Tachi_06			1				Default_MonsterWeapon			0	
50004066	薙刀	ART/Equip/MonEquip/MonEquip_Shougun_Pole/MonEquip_Shougun_Pole				0	9	雷电将军-薙刀	MonEquip_Shougun_Pole			1				Default_MonsterWeapon			0	
50004067	幕府足轻-枪	ART/Equip/MonEquip/MonEquip_Pole_03/MonEquip_Pole_03				0	9	幕府足轻-枪	MonEquip_Pole_01			1				Default_MonsterWeapon			0	
50004068	龙宫足轻-枪	ART/Equip/MonEquip/MonEquip_Pole_04/MonEquip_Pole_04				0	9	龙宫足轻-枪	MonEquip_Pole_01			1				Default_MonsterWeapon			0	
50004069	海乱鬼大太刀-雷幽灵	ART/Equip/MonEquip/MonEquip_Tachi_04_Ghost/MonEquip_Tachi_04_Ghost				0	9	海乱鬼大太刀-雷	MonEquip_Tachi_04_Ghost			1				Default_MonsterWeapon			0	
50004070	海乱鬼大太刀-火幽灵	ART/Equip/MonEquip/MonEquip_Tachi_05_Ghost/MonEquip_Tachi_05_Ghost				0	9	海乱鬼大太刀-火	MonEquip_Tachi_05_Ghost			1				Default_MonsterWeapon			0	
50004071	雷斧	ART/Equip/MonEquip/MonEquip_Axe_Electric_01/MonEquip_Axe_Electric_01				0	9	雷斧	MonEquip_Axe_Electric_01			1				Default_MonsterWeapon			0	
50004072	太刀	ART/Equip/MonEquip/MonEquip_Shougun_Tachi/MonEquip_Shougun_Tachi				0	9	雷电影-太刀	MonEquip_Shougun_Tachi			1				Default_MonsterWeapon			0	
50004073	壳之剑士-战旗	ART/Equip/MonEquip/MonEquip_Warbanner_01/MonEquip_Warbanner_01				0	9	壳之剑士-战旗	MonEquip_ForlornVessel_Warbanner_01			1				Default_MonsterWeapon			0	
50004074	壳之剑士-骑士枪	ART/Equip/MonEquip/MonEquip_Lance_01/MonEquip_Lance_01				0	9	壳之剑士-骑士枪	MonEquip_ForlornVessel_Lance_01			1				Default_MonsterWeapon			0	
50004075	壳之剑士-盾弓	ART/Equip/MonEquip/MonEquip_Chargebow_01/MonEquip_Chargebow_01				0	9	壳之剑士-盾弓	MonEquip_ForlornVessel_Chargebow_01			1				Default_MonsterWeapon			0	
50004076	镀金旅团-弯刀	ART/Equip/MonEquip/MonEquip_Eremite_Simitar_01/MonEquip_Eremite_Simitar_01				0	9	镀金旅团-弯刀	MonEquip_Simitar_01			1				Default_MonsterWeapon			0	
50004077	镀金旅团-弩	ART/Equip/MonEquip/MonEquip_Eremite_Crossbow_01/MonEquip_Eremite_Crossbow_01				0	9	镀金旅团-弩	MonEquip_Eremite_Crossbow_01			1				Default_MonsterWeapon			0	
50004078	镀金旅团-拳刃-左手	ART/Equip/MonEquip/MonEquip_Eremite_Gloves_01/MonEquip_Eremite_Gloves_01				0	9	镀金旅团-拳刃-左手	MonEquip_Eremite_Gloves_01			1				Default_MonsterWeapon			0	
50004079	镀金旅团-单手斧	ART/Equip/MonEquip/MonEquip_Eremite_Hatchet_01/MonEquip_Eremite_Hatchet_01				0	9	镀金旅团-单手斧	MonEquip_Eremite_Hatchet_01			1				Default_MonsterWeapon			0	
50004080	镀金旅团-长柄	ART/Equip/MonEquip/MonEquip_Eremite_Pole_01/MonEquip_Eremite_Pole_01				0	9	镀金旅团-长柄	MonEquip_Eremite_Pole_01			1				Default_MonsterWeapon			0	
50004081	镀金旅团-拳刃-右手	ART/Equip/MonEquip/MonEquip_Eremite_Gloves_01/MonEquip_Eremite_Gloves_01				0	9	镀金旅团-拳刃-右手	MonEquip_Eremite_Gloves_02			1				Default_MonsterWeapon			0	
50004090	镀金旅团-拳刺-左手	ART/Equip/MonEquip/MonEquip_Eremite_PushDagger_01/MonEquip_Eremite_PushDagger_01				0	9	镀金旅团-拳刺-左手	MonEquip_Eremite_PushDagger_01			1				Default_MonsterWeapon				
50004091	镀金旅团-拳刺-右手	ART/Equip/MonEquip/MonEquip_Eremite_PushDagger_02/MonEquip_Eremite_PushDagger_02				0	9	镀金旅团-拳刺-右手	MonEquip_Eremite_PushDagger_02			1				Default_MonsterWeapon				
50004092	镀金旅团-双刃-左手	ART/Equip/MonEquip/MonEquip_Eremite_Glaive_01/MonEquip_Eremite_Glaive_01				0	9	镀金旅团-双刃-左手	MonEquip_Eremite_Glaive_01			1				Default_MonsterWeapon				
50004093	镀金旅团-双刃-右手	ART/Equip/MonEquip/MonEquip_Eremite_Glaive_02/MonEquip_Eremite_Glaive_02				0	9	镀金旅团-双刃-右手	MonEquip_Eremite_Glaive_02			1				Default_MonsterWeapon				
50004094	镀金旅团-战斧	ART/Equip/MonEquip/MonEquip_Eremite_Ploearm_01/MonEquip_Eremite_Ploearm_01				0	9	镀金旅团-战斧	MonEquip_Eremite_Ploearm_01			1				Default_MonsterWeapon				
50004095	幕府妖刀	ART/Equip/MonEquip/MonEquip_Tachi_07/MonEquip_Tachi_07				0	9	幕府妖刀	MonEquip_Tachi_07			1				Default_MonsterWeapon				
50011101	无锋剑	ART/Equip/AvatarEquip/Equip_Sword_Blunt/Equip_Sword_Blunt				0	8	Equip_Sword_Blunt	Weapon_Sword_Metal		1	1				Lv1_Weapon			0	
50011201	银剑	ART/Equip/AvatarEquip/Equip_Sword_Silver/Equip_Sword_Silver				0	8	Equip_Sword_Silver	Weapon_Sword_Metal		1	1				Lv2_Weapon			0	
50011301	冷刃	ART/Equip/AvatarEquip/Equip_Sword_Steel/Equip_Sword_Steel				0	8	Equip_Sword_Steel	Weapon_Sword_Metal		1	1				Lv3_Weapon			0	
50011302	黎明神剑	ART/Equip/AvatarEquip/Equip_Sword_Dawn/Equip_Sword_Dawn				0	8	Equip_Sword_Dawn	Weapon_Sword_Metal		1	1				Lv3_Weapon			0	
50011303	旅行剑	ART/Equip/AvatarEquip/Equip_Sword_Traveler/Equip_Sword_Traveler				0	8	Equip_Sword_Traveler	Weapon_Sword_Metal		1	1				Lv3_Weapon			0	
50011304	暗铁剑	ART/Equip/AvatarEquip/Equip_Sword_Darker/Equip_Sword_Darker				0	8	Equip_Sword_Darker	Weapon_Sword_Metal		1	1				Lv3_Weapon			0	
50011305	吃虎鱼刀	ART/Equip/AvatarEquip/Equip_Sword_Sashimi/Equip_Sword_Sashimi				0	8	Equip_Sword_Sashimi	Weapon_Sword_Metal		1	1				Lv3_Weapon			0	
50011306	飞天御剑	ART/Equip/AvatarEquip/Equip_Sword_Mitsurugi/Equip_Sword_Mitsurugi				0	8	Equip_Sword_Mitsurugi	Weapon_Sword_Metal		1	1				Lv3_Weapon			0	
50011401	西风剑	ART/Equip/AvatarEquip/Equip_Sword_Zephyrus/Equip_Sword_Zephyrus				0	8	Equip_Sword_Zephyrus	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011402	笛剑	ART/Equip/AvatarEquip/Equip_Sword_Troupe/Equip_Sword_Troupe				0	8	Equip_Sword_Troupe	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011403	祭礼剑	ART/Equip/AvatarEquip/Equip_Sword_Fossil/Equip_Sword_Fossil				0	8	Equip_Sword_Fossil	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011404	宗室长剑	ART/Equip/AvatarEquip/Equip_Sword_Theocrat/Equip_Sword_Theocrat				0	8	Equip_Sword_Theocrat	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011405	匣里龙吟	ART/Equip/AvatarEquip/Equip_Sword_Rockkiller/Equip_Sword_Rockkiller				0	8	Equip_Sword_Rockkiller	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011406	试作斩岩	ART/Equip/AvatarEquip/Equip_Sword_Proto/Equip_Sword_Proto				0	8	Equip_Sword_Proto	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011407	铁蜂刺	ART/Equip/AvatarEquip/Equip_Sword_Exotic/Equip_Sword_Exotic				0	8	Equip_Sword_Exotic	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011408	黑岩长剑	ART/Equip/AvatarEquip/Equip_Sword_Blackrock/Equip_Sword_Blackrock				0	8	Equip_Sword_Blackrock	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011409	黑剑	ART/Equip/AvatarEquip/Equip_Sword_Bloodstained/Equip_Sword_Bloodstained				0	8	Equip_Sword_Bloodstained	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011410	暗巷闪光	ART/Equip/AvatarEquip/Equip_Sword_Outlaw/Equip_Sword_Outlaw				0	8	Equip_Sword_Outlaw	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011411	碎星	ART/Equip/AvatarEquip/Equip_Sword_Heartseeker/Equip_Sword_Heartseeker				0	8	Equip_Sword_Heartseeker	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011412	降临之剑	ART/Equip/AvatarEquip/Equip_Sword_Psalmus/Equip_Sword_Psalmus				0	8	Equip_Sword_Psalmus	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011413	腐殖之剑	ART/Equip/AvatarEquip/Equip_Sword_Magnum/Equip_Sword_Magnum				0	8	Equip_Sword_Magnum	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011414	天目影打刀	ART/Equip/AvatarEquip/Equip_Sword_Bakufu/Equip_Sword_Bakufu				0	8	Equip_Sword_Bakufu	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011415	辰砂之纺锤	ART/Equip/AvatarEquip/Equip_Sword_Opus/Equip_Sword_Opus				0	8	Equip_Sword_Opus	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011416	笼钓瓶一心	ART/Equip/AvatarEquip/Equip_Sword_Youtou/Equip_Sword_Youtou				0	8	Equip_Sword_Youtou	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011417	原木刀	ART/Equip/AvatarEquip/Equip_Sword_Arakalari/Equip_Sword_Arakalari				0	8	Equip_Sword_Arakalari	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011418	西福斯的月光	ART/Equip/AvatarEquip/Equip_Sword_Pleroma/Equip_Sword_Pleroma				0	8	Equip_Sword_Pleroma	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011419	「一心传」名刀	ART/Equip/AvatarEquip/Equip_Sword_YoutouEnchanted/Equip_Sword_YoutouEnchanted				0	8	Equip_Sword_YoutouEnchanted	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011420	「一心传」名刀	ART/Equip/AvatarEquip/Equip_Sword_YoutouShattered/Equip_Sword_YoutouShattered				0	8	Equip_Sword_YoutouShattered	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011421	「一心传」名刀	ART/Equip/AvatarEquip/Equip_Sword_YoutouEnchanted02/Equip_Sword_YoutouEnchanted02				0	8	Equip_Sword_YoutouEnchanted02	Weapon_Sword_Metal		1	1				Lv4_Weapon			0	
50011501	风鹰剑	ART/Equip/AvatarEquip/Equip_Sword_Falcon/Equip_Sword_Falcon				0	8	Equip_Sword_Falcon	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011502	天空之刃	ART/Equip/AvatarEquip/Equip_Sword_Dvalin/Equip_Sword_Dvalin				0	8	Equip_Sword_Dvalin	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011503	苍古自由之誓	ART/Equip/AvatarEquip/Equip_Sword_Widsith/Equip_Sword_Widsith				0	8	Equip_Sword_Widsith	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011504	斫峰之刃	ART/Equip/AvatarEquip/Equip_Sword_Kunwu/Equip_Sword_Kunwu				0	8	Equip_Sword_Kunwu	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011505	磐岩结绿	ART/Equip/AvatarEquip/Equip_Sword_Morax/Equip_Sword_Morax				0	8	Equip_Sword_Morax	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011506	凭虚	ART/Equip/AvatarEquip/Equip_Sword_Transcend/Equip_Sword_Transcend				0	8	Equip_Sword_Transcend	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011507	北风的早成	ART/Equip/AvatarEquip/Equip_Sword_Boreas/Equip_Sword_Boreas				0	8	Equip_Sword_Boreas	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011508	靖世石心	ART/Equip/AvatarEquip/Equip_Sword_Pillars/Equip_Sword_Pillars				0	8	Equip_Sword_Pillars	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011509	雾切之回光	ART/Equip/AvatarEquip/Equip_Sword_Narukami/Equip_Sword_Narukami				0	8	Equip_Sword_Narukami	Weapon_Sword_Metal		1	1				Lv5_Weapon			0	
50011510	波乱月白经津	ART/Equip/AvatarEquip/Equip_Sword_Amenoma/Equip_Sword_Amenoma				0	8	Equip_Sword_Amenoma	Weapon_Sword_Metal		1	1				Lv5_Weapon				
50011511	圣显之钥	ART/Equip/AvatarEquip/Equip_Sword_Deshret/Equip_Sword_Deshret				0	8	Equip_Sword_Deshret	Weapon_Sword_Metal		1	1				Lv5_Weapon				
50012101	训练大剑	ART/Equip/AvatarEquip/Equip_Claymore_Aniki/Equip_Claymore_Aniki				0	8	Equip_Claymore_Aniki	Weapon_Claymore_Metal		1	1				Lv1_Weapon			0	
