台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
101100417	101100418	1	2					
101100418	101100419		1	1005				
101100419	101100420		1	1001				
101100420			1	1001				
101100428	101100429		1	1004				
101100429			1	1004				
101100430	101100431		1	1009				
101100431			1	1009				
101100432	101100433		1	159301				
101100433			1	159301				
101100434			1	157701				
101100701			1	1001				
101100702			1	1005				
101100703	101100704		1	1005				
101100704	101100705,101100707		1	1005				
101100705	101100706		2					
101100706	101100709		1	1005				
101100707	101100708		2					
101100708	101100709		1	1005				
101100709	101100710		1	1605				
101100710	101100711		1	1005				
101100711	101100712		1	1605				
101100712	101100713		1	1605				
101100713	101100714		1	1001				
101100714	101100715		1	1605				
101100715	101100716,101100717		1	1005				
101100716	101100718		2					
101100717	101100718		2					
101100718	101100719		1	1605				
101100719			1	1605				
101100720			1	1605				
101100901	101100902		1	1605				
101100902	101100903		1	1001				
101100903	101100904		1	1605				
101100904	101100905		1	1005				
101100905	101100906		1	1605				
101100906	101100907		1	1605				
101100907	101100908,101100913		1	1605				
101100908	101100909		2					
101100909	101100910		1	1605				
101100910	101100911		1	1605				
101100911	101100912		1	1605				
101100912	101100917		1	1605				
101100913	101100914		2					
101100914	101100915		1	1605				
101100915	101100916		1	1605				
101100916	101100917		1	1605				
101100917	101100918	1	2					
101100918			1	1605				
101100919	101100918		1	1605				
101100920			1	1605				
101110101			1	1005				
101110102			1	1005				
101110103			1	1005				
101110201			1	1005				
101110202			1	141301				
101110203			1	141101				
101110401	101110402		1	141101				
101110402	101110403		1	141301				
101110403	101110404		1	1001				
101110404	101110405		1	1001				
101110405	101110406		1	141301				
101110406	101110407		1	1005				
101110407	101110408		1	1001				
101110408	101110409		1	141301				
101110409	101110410		1	141101				
101110410	101110411		1	1005				
101110411	101110412		1	141101				
101110412	101110413		1	1001				
101110413	101110414,101110417		1	1001				
101110414	101110415		2					
101110415	101110416		1	141101				
101110416	101110419		1	141101				
101110417	101110418		2					
101110418	101110419		1	141301				
101110419			1	1001				
101110501			1	141101				
101110502			1	1001				
101110503			1	141101				
101110504			1	1001				
101110505			1	141101				
101110506			1	1005				
101110507			1	141301				
101110508			1	141101				
101110509			1	141301				
101110510			1	141101				
101110511			1	141101				
101110512			1	141301				
101110513			1	141101				
101110514			1	141301				
101110515			1	141101				
101110516			1	141301				
101110517			1	141301				
101110518			1	141101				
101110519			1	141301				
101110520			1	1005				
101110521			1	1005				
101110601	101110602		1	1001				
101110602	101110603		1	1001				
101110603	101110604		1	1005				
101110604	101110605,101110608		1	1001				
101110605	101110606		2					
101110606	101110607		1	1001				
101110607	101110611		1	1001				
101110608	101110609		2					
101110609	101110610		1	1001				
101110610	101110611		1	1001				
101110611	101110612		1	141101				
101110612	101110613		1	141301				
101110613	101110614		1	141301				
101110614	101110615		1	1001				
101110615	101110616		1	141301				
101110616	101110617		1	141301				
101110617	101110618		1	141301				
101110618	101110619,101110621		1	141301				
101110619	101110620		2					
101110620	101110623		1	141301				
101110621	101110622		2					
101110622	101110623		1	141301				
101110623	101110624		1	141301				
101110624	101110625		1	141301				
101110625	101110626		1	141301				
101110626	101110627		1	141301				
101110627	101110628,101110629		1	1005				
101110628	101110630		2					
101110629	101110630		2					
101110630	101110631		1	1005				
101110631	101110632		1	1001				
101110632	101110633		1	141301				
101110633			1	1001				
101120101			1	1005				
101120102			1	1005				
101120103			1	1001				
101120401	101120402		1	1001				
101120402	101120403		1	1005				
101120403	101120404		1	1005				
101120404	101120405		1	1001				
101120405	101120406		1	141301				
101120406	101120407		1	1001				
101120407	101120408		1	1001				
101120408	101120409,101120410,101120411		1	1001				
101120409	101120412		2					
101120410	101120412		2					
101120411	101120412		2					
101120412	101120413		1	141301				
101120413	101120414		1	1001				
101120414	101120415		1	1001				
101120415	101120416		1	1005				
101120416	101120417		1	1001				
101120417	101120418		1	1005				
101120418	101120419		1	141301				
101120419	101120420		1	1001				
101120420	101120421		1	141301				
101120421			1	1001				
101120601	101120602		1	1001				
101120602	101120603		1	1005				
101120603	101120604		1	1005				
101120604	101120605		1	141301				
101120605	101120606		1	1001				
101120606	101120607		1	1001				
101120607	101120608		1	1001				
101120608	101120609,101120610,101120611		1	1001				
101120609	101120612		2					
101120610	101120612		2					
101120611	101120612		2					
101120612	101120613		1	1005				
101120613	101120614		1	1005				
101120614	101120615		1	1005				
101120615	101120616		1	10243				
101120616	101120617,101120618,101120619		1	1005				
101120617	101120622		2					
101120618	101120622		2					
101120619	101120620		2					
101120620	101120621		1	10243				
101120621	101120624,101120625,101120626		1	1005				
101120622	101120623		1	10243				
101120623	101120624,101120625,101120626		1	1005				
101120624	101120627		2					
101120625	101120629		2					
101120626	101120629		2					
101120627	101120628		1	10243				
101120628	101120631,101120633		1	1005				
101120629	101120630		1	10243				
101120630	101120631,101120633		1	1005				
101120631	101120632		2					
101120632	101120634		1	1001				
101120633	101120636		2					
101120634	101120635		1	10243				
101120635			1	1005				
101120636	101120637		1	10243				
101120637			1	1005				
101120701	101120702		1	10243				
101120702			1	1005				
101120801	101120802		1	10243				
101120802			1	1005				
101121101	101121102		1	10243				
101121102	101121103		1	10243				
101121103			1	1005				
101121001	101121002		1	141301				
101121002	101121003		1	141301				
101121003	101121004		1	1001				
101121004	101121005		1	1001				
101121005	101121006		1	1001				
101121006	101121007		1	141101				
101121007	101121008		1	1001				
101121008	101121009,101121010		1	1005				
101121009	101121011		2					
101121010	101121011		2					
101121011	101121012		1	1005				
101121012	101121013		1	1001				
101121013	101121014		1	141101				
101121014	101121015		1	1001				
101121015	101121016		1	141101				
101121016	101121017		1	141101				
101121017	101121018		1	1005				
101121018	101121019		1	1001				
101121019	101121020		1	1001				
101121020	101121021		1	1001				
101121021	101121022		1	1001				
101121022	101121023		1	1005				
101121023	101121024		1	1001				
101121024			1	1001				
101130101			1	141101				
101130102			1	141101				
101130201	101130202		1	1009				
101130202			1	1009				
101130211	101130212		1	1009				
101130212	101130213		1	1009				
101130213			1	1009				
101130301	101130302		1	141101				
101130302	101130303,101130305		1	1005				
101130303	101130304		2					
101130304	101130307		1	1005				
101130305	101130306		2					
101130306	101130307		1	1001				
101130307	101130308		1	141101				
101130308	101130309		1	141101				
101130309	101130310		1	141101				
101130310	101130311		1	141101				
101130311	101130312		1	1005				
101130312	101130313		1	1001				
101130313	101130314		1	1001				
101130314	101130315		1	1001				
101130315	101130316		1	1005				
101130316	101130317		1	1001				
101130317	101130318		1	141101				
101130318	101130319		1	141101				
101130319	101130320		1	141101				
101130320	101130321		1	141101				
101130321	101130322		1	141101				
101130322	101130323		1	141101				
101130323			1	1005				
101130401	101130402		1	141101				
101130402	101130403		1	1005				
101130403	101130404		1	141101				
101130404	101130405		1	141301				
101130405	101130406		1	141301				
101130406	101130407		1	1001				
101130407	101130408		1	141301				
101130408	101130409		1	1001				
101130409	101130410		1	141301				
101130410	101130411		1	141301				
101130411	101130412		1	141301				
101130412	101130413		1	141301				
101130413	101130414		1	1001				
101130414	101130415		1	141101				
101130415	101130416		1	1001				
101130416	101130417		1	141101				
101130417	101130418		1	1001				
101130418	101130419		1	141101				
101130419	101130421		1	141101				
101130420	101130422		1	1005				
101130421	101130423		1	141101				
101130422	101130424		1	141101				
101130423	101130425		1	141101				
101130424	101130426		1	141101				
101130425	101130426,101130427		1	141101				
101130426	101130428		2					
101130427	101130428		2					
101130428	101130429		1	1001				
101130429	101130430		1	1001				
101130430	101130431		1	141101				
101130431	101130432		1	141101				
101130432	101130433		1	141101				
101130433	101130434		1	141101				
101130434	101130435		1	141101				
101130435	101130436		1	141101				
101130436	101130437		1	141101				
101130437	101130438		1	1001				
101130438	101130439		1	1001				
101130439	101130440		1	1005				
101130440	101130441		1	1001				
101130441	101130442		1	1001				
101130442	101130443,101130444,101130445		1	1005				
101130443	101130446		2					
101130444	101130446		2					
101130445	101130446		2					
101130446			1	1005				
101130001			1	1005				
101130002			1	141101				
101130003			1	141101				
101130004			1	1005				
101130005			1	141101				
101130006			1	141101				
101130007			1	141101				
101130008			1	141101				
101130009			1	141101				
101130010			1	1005				
101130011			1	141101				
101130012			1	141101				
101130013			1	141101				
101130014			2					
101130015			2					
101130016			1	1005				
101130017			1	141101				
101130501	101130502		1	1001				
101130502	101130503		1	1005				
101130503	101130504		1	1005				
101130504	101130505		1	1001				
101130505	101130506		1	1001				
101130506	101130507		1	1001				
101130507	101130508		1	1001				
101130508	101130509	1	2					
101130509	101130510		1	1001				
101130510	101130511		1	1001				
101130511	101130512		1	1005				
101130512	101130513		1	1001				
101130513	101130514		1	1001				
101130514	101130515		1	1001				
101130515	101130516		1	1005				
101130516	101130517		1	1001				
101130517	101130518		1	1005				
101130518	101130519		1	1005				
101130519	101130520	1	2					
101130520	101130521		1	1001				
101130521	101130522,101130524		1	1005				
101130522	101130523		2					
101130523	101130526		1	1005				
101130524	101130525		2					
101130525	101130526		1	1005				
101130526	101130527		1	1001				
101130527	101130528	1	2					
101130528	101130529		1	1005				
101130529	101130530		1	1001				
101130530	101130531		1	1001				
101130531	101130532		1	1001				
101130532	101130533		1	1001				
101130533		1	2					
101130601			1	1001				
101130602			1	1001				
101130603			1	1001				
101130604			1	1001				
101130605			1	1001				
101130606			1	1001				
101130607			1	1001				
101130608			1	1001				
101130609			1	1001				
101130610			1	1001				
101130611			1	1001				
101130612			1	1001				
101130613			1	1001				
101130614			1	1001				
101130615			1	1001				
101130616			1	1001				
101130617			1	1001				
101130618			1	1001				
101130619			1	1001				
101130620			1	1001				
101130621			1	1001				
101130622			1	1001				
101130623			1	1001				
101130624			1	1001				
101140101	101140102		1	1001				
101140102			1	1001				
102000101	102000102		1	1006				
102000102			1	1006				
102000201	102000202		1	1467				
102000202	102000203		1	1005				
102000203	102000204		1	1467				
102000204	102000205		1	1005				
102000205	102000206,102000208		1	1005				
102000206	102000207		2	 				
102000207	102000210		1	1005				
102000208	102000209		2	 				
102000209	102000210		1	1005				
102000210	102000211		1	1005				
102000211	102000212		1	1467				
102000212	102000213		1	1467				
102000213	102000214		1	1467				
102000214	102000215,102000216		1	1467				
102000215	102000217		2	 				
102000216	102000217		2	 				
102000217	102000218		1	1005				
102000218	102000219		1	1005				
102000219	102000220		1	1467				
102000220			1	1467				
102000301	102000302,102000303		1	1005				
102000302	102000304		2					
102000303	102000304		2					
102000304	102000305		1	1005				
102000305	102000306		1	1005				
102000306	102000307		1	1005				
102000307	102000308		1	1005				
102000308	102000309,102000311		1	1005				
102000309	102000310		2					
102000310			1	1005				
102000311	102000312		2					
102000312	102000313		1	1005				
102000313			1	1005				
102000401	102000402		1	1005				
102000402	102000403		1	1005				
102000403	102000404		1	1006				
102000404	102000405		1	1006				
102000405	102000406		1	1005				
102000406	102000407		1	1005				
102000407	102000408		1	1006				
102000408	102000409		1	1006				
102000409	102000410		1	1006				
102000410	102000411		1	1006				
102000411	102000412		1	1006				
102000412	102000413,102000414		1	1005				
102000413	102000415		2	 				
102000414	102000415		2	 				
102000415	102000416		1	1005				
102000416	102000417		1	1006				
102000417			1	1006				
102000501			1	1465				
102002501	102002502		1	1465				
102002502	102002503		1	1465				
102002503			1	1465				
102002601	102002602		1	1465				
102002602	102002603		1	1465				
102002603	102002604		1	1465				
102002604	102002605		1	1465				
102002605	102002606		1	1465				
102002606	102002607		1	1465				
102002607			1	1465				
102002701	102002702		1	1465				
102002702			1	1465				
102000601	102000602		1	10090				
102000602	102000603	1	2	 				
102000603	102000604		1	1005				
102000604	102000605		1	1005				
102000605	102000606		1	10090				
102000606	102000607		1	10090				
102000607	102000608		1	1005				
102000608	102000609		1	10090				
102000609	102000610,102000611		1	10090				
102000610	102000612		2	 				
102000611	102000612		2	 				
102000612	102000613		1	10090				
102000613	102000614		1	10090				
102000614	102000615,102000616		1	10090				
102000615	102000618		2	 				
102000616	102000617		2	 				
102000617	102000618		1	1005				
102000618	102000619		1	10090				
102000619	102000620		1	1005				
102000620	102000621		1	1005				
102000621	102000622		1	10090				
102000622	102000623		1	10090				
102000623	102000624	1	2	 				
102000624	102000625		1	10090				
102000625	102000626,102000628		1	1005				
102000626	102000627		2	 				
102000627	102000631		1	1005				
102000628	102000629		2	 				
102000629	102000630		1	1005				
102000630	102000631		1	1005				
102000631	102000632		1	1005				
102000632	102000633		1	10090				
102000633	102000634		1	10090				
102000634	102000635		1	10090				
102000635	102000636		1	1005				
102000636			1	10090				
102000701	102000702		1	141401				
102000702	102000703		1	141401				
102000703	102000704		1	141401				
102000704	102000705		1	141401				
102000705	102000706		1	1005				
102000706	102000707,102000709		1	1005				
102000707	102000708		2					
102000708			1	1005				
102000709	102000710		2					
102000710			1	1005				
102001101			1	141401				
102002201			1	141401				
102001201	102001202		1	141401				
102001202	102001203		1	141401				
102001203	102001204		1	141401				
102001204			1	141401				
102001301	102001302		1	141401				
102001302	102001303		1	141401				
102001303	102001304		1	141401				
102001304			1	141401				
102001401	102001402		1	141401				
102001402			1	141401				
102001501	102001502		1	152301				
102001502			1	152301				
102002301	102002302		1	152301				
102002302			1	152301				
102001601	102001602		2					
102001602	102001603		1	152301				
102001603	102001604,102001609		1	152301				
102001604	102001605		2					
102001605	102001606		1	152301				
102001606	102001607		1	152301				
102001607	102001608		1	152301				
102001608			1	152301				
102001609	102001610		2					
102001610	102001611		1	152301				
102001611	102001612		1	152301				
102001612	102001613		1	152301				
102001613	102001614		1	152301				
102001614			1	152301				
102001701	102001702		2					
102001702	102001703		1	152301				
102001703			1	152301				
102001801			1	160301				
102002401			1	160301				
102001901	102001902	1	2					
102001902	102001903		1	160301				
102001903	102001904		1	160301				
102001904	102001905		1	160301				
102001905	102001906		1	160301				
102001906	102001907		1	160301				
102001907	102001908	1	2					
102001908	102001909		1	160301				
102001909			1	160301				
102000801	102000802		1	160301				
102000802	102000803		1	160301				
102000803	102000804		1	160301				
102000804	102000805		1	160301				
102000805	102000806		1	160301				
102000806	102000807		1	160301				
102000807	102000808		1	1005				
102000808			1	1005				
102000901	102000902		1	1465				
102000902	102000903		1	1465				
102000903	102000904		1	1005				
102000904	102000905	1	2					
102000905	102000906		1	1005				
102000906	102000907		1	1465				
102000907	102000908		1	1465				
102000908	102000909		1	1465				
102000909	102000910		1	1005				
102000910			1	1005				
102001001	102001002		1	152301				
102001002	102001003		1	152301				
102001003	102001004		1	152301				
102001004	102001005	1	2					
102001005	102001006		1	152301				
102001006	102001007		1	152301				
102001007	102001008		1	1005				
102001008	102001009		1	152301				
102001009	102001010		1	152301				
102001010	102001011		1	1005				
102001011	102001012		1	152301				
102001012	102001013		1	152301				
102001013	102001014		1	1005				
102001014	102001015		1	152301				
102001015	102001016		1	152301				
102001016	102001017		1	1005				
102001017	102001018		1	1005				
102001018	102001019,102001021		1	152301				
102001019	102001020		2					
102001020	102001023		1	152301				
102001021	102001022		2					
102001022	102001023		1	152301				
102001023	102001024		1	1005				
102001024	102001025		1	152301				
102001025	102001026		1	152301				
102001026	102001027		1	1005				
102001027			1	1005				
102002001			2					
102002002			2					
102002003			2					
102002004			2					
102002005			2					
102002006			2					
102002007			2					
102002008			2					
102002009			2					
102002010			2					
102002011			2					
102002012			2					
102002013			2					
102002014			2					
102002015			1	1005				
102002101			1	10094				
102010101	102010102		1	10090				
102010102	102010103		1	10090				
102010103	102010104		1	1005				
102010104	102010105	1	2	 				
102010105	102010106		1	1005				
102010106	102010107		1	1005				
102010107	102010108		1	10090				
102010108	102010109		1	1005				
102010109	102010110		1	10091				
102010110	102010111		1	1005				
102010111		1	2	 				
102010201			1	10090				
102010202			1	10090				
102010203			1	1005				
102010204			1	10090				
102010205			1	10090				
102010206			1	10091				
102010207			1	10091				
102010208			1	1005				
102010209			1	1005				
102010210			1	10090				
102010211			1	1005				
102010212			1	10090				
102010213			1	10090				
102010214			1	10090				
102010215			1	10090				
102010301	102010302,102010303		1	1005				
102010302	102010304		2	 				
102010303	102010304		2	 				
102010304	102010305		1	10090				
102010305	102010306		1	1005				
102010306	102010307		1	1005				
102010307	102010308		1	10090				
102010308	102010309,102010310		1	10090				
102010309	102010311		2	 				
102010310	102010311		2	 				
102010311	102010312		1	10090				
102010312			1	10090				
102010401	102010402		1	10093				
102010402	102010403		1	10093				
102010403	102010404		1	1005				
102010404	102010405		1	10093				
102010405	102010406		1	10093				
102010406	102010407		1	10093				
102010407	102010408		1	10093				
102010408	102010409		1	10093				
102010409	102010410		1	10090				
102010410	102010411		1	10093				
102010411	102010412		1	10093				
102010412	102010501		1	10093				
102010501	102010502		1	10090				
102010502	102010503		1	10090				
102010503	102010504		1	10090				
102010504	102010505		1	1005				
102010505	102010506,102010507		1	1005				
102010506	102010508		2	 				
102010507	102010508		2	 				
102010508	102010509		1	1005				
102010509	102010510		1	1005				
102010510	102010511,102010512		1	1005				
102010511	102010513		2	 				
102010512	102010513		2	 				
102010513	102010514		1	1005				
102010514			1	1005				
102010601	102010602		1	1005				
102010602	102010603		1	10091				
102010603	102010604		1	10091				
102010604			1	10091				
102010701	102010702		1	1005				
102010702	102010703		1	10091				
102010703			1	10091				
102020101	102020102		1	1005				
102020102	102020103		1	10090				
102020103	102020104		1	1005				
102020104	102020105		1	10090				
102020105	102020106		1	10090				
102020106	102020107		1	1006				
102020107	102020108	1	2	 				
102020108	102020109		1	1006				
102020109	102020110	1	2	 				
102020110	102020111		1	10090				
102020111	102020112		1	1005				
102020112	102020113		1	1005				
102020113	102020114		1	10090				
102020114	102020115		1	10090				
102020115	102020116		1	1006				
102020116	102020117		1	1006				
102020117	102020118		1	1006				
102020118	102020119	1	2	 				
102020119	102020120		1	1005				
102020120	102020121		1	1005				
102020121	102020122		1	1005				
102020122	102020123		1	10090				
102020123	102020124		1	1006				
102020124	102020125,102020126		1	10090				
102020125	102020127		2	 				
102020126	102020127		2	 				
102020127	102020128		1	10090				
102020128	102020129		1	1005				
102020129	102020131		1	1006				
102020130	102020131		1	1005				
102020131	102020132		1	1006				
102020132	102020133		1	10090				
102020133	102020134		1	1006				
102020134	102020135		1	10090				
102020135	102020136		1	1005				
102020136	102020137	1	2	 				
102020137	102020138		1	1006				
102020138	102020139		1	10090				
102020139			1	1005				
102020401	102020402		1	1005				
102020402	102020403,102020404		1	10092				
102020403	102020405		2	 				
102020404	102020405		2	 				
102020405	102020406		1	10092				
102020406	102020407		1	10092				
102020407	102020408		1	1005				
102020408	102020409,102020410		1	10092				
102020409	102020411		2	 				
102020410	102020411		2	 				
102020411	102020412		1	10092				
102020412	102020413		1	1005				
102020413			1	1005				
102030101	102030102		1	1006				
102030102	102030103,102030104		1	1005				
102030103	102030105		2	 				
102030104	102030105		2	 				
102030105	102030106		1	1005				
102030106	102030107		1	1005				
102030107	102030108		1	1006				
102030108	102030109		1	1006				
102030109	102030110		1	1006				
102030110			1	1006				
102030201	102030202		1	10092				
102030202	102030203		1	10092				
102030203	102030204		1	10092				
102030204	102030205		1	1005				
102030205			1	1005				
102030301			1	1006				
