ID,名称$text_name_Name,Prefab路径,Prefab_Remote路径,Controller路径,Controller_Remote路径,默认阵营,类型,描述,JSON名称,能否移动,是否有音响,是否能装备,能否交互,视距等级,服务器脚本,ItemJSON名称,联机动态属性ID,ChainID,编辑器可用,是否含有动态屏障
44000106,Activity_HideSeek_Skill_Guide,ART/Others/SkillObj/SkillObj_EmptyGadget_Rigid,,,,1001,18,捉迷藏-技能-引导,Activity_HideSeek_Skill_Guide,1,,,,2,,Default_Item,,,,
44000107,HideType_Bait,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,捉迷藏-技能-诱饵,HideType_Bait,1,,,,2,,Default_Item,,,,
44000108,Activity_HideSeek_Skill_SuperPrison,ART/Others/SkillObj/SkillObj_Activity_HideSeek_SuperPrison,,,,1001,18,捉迷藏-牢,Activity_HideSeek_Skill_SuperPrison,1,,,,,,Default_Item,,,,
44000109,Activity_HideSeek_Execution_Target,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Execution_Target,,,,1001,18,捉迷藏-牢,Activity_HideSeek_Execution_Target,1,,,,,,Default_Item,,,,
44000110,ActivityAbility_LudiHarpastum_ParabolaBall_Short,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBall,,,,1001,3,羽球节,ActivityAbility_LudiHarpastum_ParabolaBall_Short,1,1,,,,,Default_Item,,,,
44000111,ActivityAbility_LudiHarpastum_ParabolaBall,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBall,,,,1001,3,羽球节,ActivityAbility_LudiHarpastum_ParabolaBall,1,1,,,,,Default_Item,,,,
44000112,ActivityAbility_LudiHarpastum_Camear_01,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,羽球节,ActivityAbility_LudiHarpastum_Camear_01,,,,,,,Default_Item,,,,
44000113,ActivityAbility_LudiHarpastum_CounterBall,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBall,,,,1001,3,羽球节,ActivityAbility_LudiHarpastum_CounterBall,1,1,,,,,Default_Item,,,,
44000114,ActivityAbility_LudiHarpastum_Camear_02,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,羽球节,ActivityAbility_LudiHarpastum_Camear_02,,,,,,,Default_Item,,,,
44000115,ActivityAbility_LudiHarpastum_BombTypeA_Short,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBomb,,,,1001,3,爆破羽球炸弹,ActivityAbility_LudiHarpastum_BombTypeA_Short,1,1,,,,,Default_Item,,,,
44000116,ActivityAbility_LudiHarpastum_BombTypeB_Short,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBomb,,,,1001,3,破盾羽球炸弹,ActivityAbility_LudiHarpastum_BombTypeB_Short,1,1,,,,,Default_Item,,,,
44000117,ActivityAbility_LudiHarpastum_BombTypeC_Short,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBomb,,,,1001,3,单体羽球炸弹,ActivityAbility_LudiHarpastum_BombTypeC_Short,1,1,,,,,Default_Item,,,,
44000118,ActivityAbility_LudiHarpastum_BombTypeA,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBomb,,,,1001,3,爆破羽球炸弹,ActivityAbility_LudiHarpastum_BombTypeA,1,1,,,,,Default_Item,,,,
44000119,ActivityAbility_LudiHarpastum_BombTypeB,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBomb,,,,1001,3,破盾羽球炸弹,ActivityAbility_LudiHarpastum_BombTypeB,1,1,,,,,Default_Item,,,,
44000120,ActivityAbility_LudiHarpastum_BombTypeC,ART/Others/Bullet/Bullet_Activity_LudiHarpastumBomb,,,,1001,3,单体羽球炸弹,ActivityAbility_LudiHarpastum_BombTypeC,1,1,,,,,Default_Item,,,,
44000121,ActivityAbility_LudiHarpastum_GlodBat,ART/Others/SkillObj/SkillObj_Activity_LudiHarpastumBall_GlodBat,,,,1001,18,羽球自动球拍,ActivityAbility_LudiHarpastum_GlodBat,1,1,,,,,Default_Item,,,,
44000200,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Scarecrow_02,,,,1001,19,捉迷藏伪装造型-稻草人蓝,HideType_A_Style_1_Scarecrow,1,1,,,2,,Default_Item,,,,
44000201,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Scarecrow_01,,,,1001,19,捉迷藏伪装造型-稻草人红,HideType_A_Style_1_Scarecrow,1,1,,,2,,Default_Item,,,,
44000202,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_DeadWood10,,,,1001,19,捉迷藏伪装造型-枯木,HideType_A_Style_1_Wooden,1,1,,,2,,Default_Item,,,,
44000203,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_WoodenBox_01,,,,1001,19,捉迷藏伪装造型-丘丘人木箱,HideType_A_Style_1_Wooden,1,1,,,2,,Default_Item,,,,
44000204,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Grassstacks_02,,,,1001,19,捉迷藏伪装造型-草垛02,HideType_A_Style_1_Grass,1,1,,,2,,Default_Item,,,,
44000205,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_GhostFire_01_Vo,,,,1001,19,捉迷藏伪装造型-鬼火,HideType_A_Style_1_Wooden,1,1,,,2,,Default_Item,,,,
44000206,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Lamp01,,,,1001,19,捉迷藏伪装造型-小路灯,HideType_A_Style_1_Lamp,1,1,,,2,,Default_Item,,,,
44000207,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_HiliWoodenBarrel_01,,,,1001,19,捉迷藏伪装造型-丘丘人木桶,HideType_A_Style_1_Wooden,1,1,,,2,,Default_Item,,,,
44000208,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_SeeliaLamp_Post,,,,1001,19,捉迷藏伪装造型-仙灵灯座,HideType_A_Style_1_Wooden,1,1,,,2,,Default_Item,,,,
44000209,变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeek_OreDulinsBlood_01,,,,1001,19,捉迷藏伪装造型-深赤之石,HideType_A_Style_1_Wooden,1,1,,,2,,Default_Item,,,,
44000250,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Scarecrow_04,,,,1001,19,捉迷藏伪装造型-稻草人蓝,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000251,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Scarecrow_03,,,,1001,19,捉迷藏伪装造型-稻草人红,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000252,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_DeadWood11,,,,1001,19,捉迷藏伪装造型-枯木,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000253,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_WoodenBox_02,,,,1001,19,捉迷藏伪装造型-丘丘人木箱,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000254,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Grassstacks_03,,,,1001,19,捉迷藏伪装造型-草垛02,HideType_A_Style_1_GrassStacks_Bait,1,1,,,2,,Default_Item,,,1,
44000255,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_GhostFire_02_Vo,,,,1001,19,捉迷藏伪装造型-鬼火,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000256,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Lamp02,,,,1001,19,捉迷藏伪装造型-小路灯,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000257,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_HiliWoodenBarrel_02,,,,1001,19,捉迷藏伪装造型-丘丘人木桶,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000258,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_SeeliaLamp_Post_02,,,,1001,19,捉迷藏伪装造型-仙灵灯座,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000259,诱捕状态【关卡布置用】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_OreDulinsBlood_02,,,,1001,19,捉迷藏伪装造型-深赤之石,HideType_A_Style_1_wooden_Bait,1,1,,,2,,Default_Item,,,1,
44000260,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Scarecrow_04,,,,1001,19,捉迷藏伪装造型-稻草人蓝,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000261,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Scarecrow_03,,,,1001,19,捉迷藏伪装造型-稻草人红,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000262,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_DeadWood11,,,,1001,19,捉迷藏伪装造型-枯木,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000263,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_WoodenBox_02,,,,1001,19,捉迷藏伪装造型-丘丘人木箱,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000264,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Grassstacks_03,,,,1001,19,捉迷藏伪装造型-草垛02,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000265,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_GhostFire_02_Vo,,,,1001,19,捉迷藏伪装造型-鬼火,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000266,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_Lamp02,,,,1001,19,捉迷藏伪装造型-小路灯,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000267,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_HiliWoodenBarrel_02,,,,1001,19,捉迷藏伪装造型-丘丘人木桶,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000268,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_SeeliaLamp_Post_02,,,,1001,19,捉迷藏伪装造型-仙灵灯座,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000269,诱捕状态【用于标记诱饵】,ART/Others/SkillObj/SkillObj_Activity_HideSeek_OreDulinsBlood_02,,,,1001,19,捉迷藏伪装造型-深赤之石,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000300,导能圆盘Buff_感电触发落雷,ART/Others/SkillObj/SkillObj_Weapon_EmptyGadget,,,,1001,18,导能圆盘Buff_感电触发落雷,EnergyDisk_ShockTriggerThunder_Gadget,,,,,,,Default_Item,,,,
44000301,导能圆盘Buff_超导触发碎冰,ART/Others/SkillObj/SkillObj_Weapon_EmptyGadget,,,,1001,18,导能圆盘Buff_超导触发碎冰,EnergyDisk_Superconductor_Damage_Gadget,,,,,,,Default_Item,,,,
44000302,怪物死亡后的AOE,ART/Others/SkillObj/SkillObj_EmptyGadget_Rigid,,,,1001,18,怪物死亡后的AOE,EnergyDisk_KillAOEMonster_Gadget,,,,,,,Default_Item,,,,
44000303,重击吸引,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,重击吸引,EnergyDisk_WindBlackHole_Gadget,1,,,,,,Default_Item,,,,
44000304,风琥珀【攻击前】,ART/Others/Gadget/SceneObject/Item/SceneObj_Item_Property_Prop_Amber_Wind_01,,,,5001,33,风琥珀,EnergyDisk_SkillObj_WindAmber,,1,,,,,Default_Item,,,,
44000305,风琥珀风场,ART/Effect/SceneInteractive/Eff_WindAmber_WindField,,,,5001,23,风琥珀风场,EnergyDisk_WindAmberField,,1,,,,,Default_Item,,,,
44000306,导能圆盘Buff_感电触发落雷,ART/Others/SkillObj/SkillObj_Weapon_EmptyGadget,,,,1001,18,导能圆盘Buff_残血斩杀,,,,,,,,Default_Item,,,,
44000307,水琥珀【攻击前】,ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Common_Property_Ani_Stone_AmberWater_01,,,,5001,33,水琥珀,EnergyDisk_SkillObj_WaterAmber,,1,,,,,Default_Item,,,,
44000308,擂台挑战2雷电力场,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,擂台挑战2雷电力场,ArenaChallenge2_Thunder_Gadget,,,,,,,Default_Item,,,,
44000309,肉鸽【雷烧符】爆炸,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,肉鸽【雷烧符】爆炸,SkillObj_RogueDungeon_Spell_Elec,,,,,,,Default_Item,,,,
44000310,肉鸽冲击波,ART/Others/SkillObj/SkillObj_EmptyGadget_Rigid,,,,1001,18,使用冲刺后会在原地留下一个n秒后爆炸的能量波,SkillObj_LevelEntity_RogueBuff_SprintAreaAttack,1,,,,,,Default_Item,,,,
44000311,肉鸽冲击波2,ART/Others/SkillObj/SkillObj_EmptyGadget_Rigid,,,,1001,18,使用冲刺后会在原地留下一个n秒后爆炸的能量波,SkillObj_LevelEntity_RogueBuff_SprintAreaAttack2,1,,,,,,Default_Item,,,,
44000400,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Basin,,,,1001,19,1.木盆,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000401,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Bucket,,,,1001,19,2.水桶,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000402,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Floorlamp,,,,1001,19,3.纸灯,SkillObj_Activity_HideSeekV2_Type_02,1,1,,,2,,Default_Item,,,,
44000403,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Cylinder_01,,,,1001,19,4.咸菜缸,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000404,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Cylinder_02,,,,1001,19,5.泡菜缸,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000405,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Strawtarget,,,,1001,19,6.稻草靶子,SkillObj_Activity_HideSeekV2_Type_03,1,1,,,2,,Default_Item,,,,
44000406,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Cask,,,,1001,19,7.经典木桶,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000407,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Box,,,,1001,19,8.经典木箱,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000408,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Alcohol,,,,1001,19,9.米袋子,SkillObj_Activity_HideSeekV2_Type_02,1,1,,,2,,Default_Item,,,,
44000409,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Chair,,,,1001,19,10.小板凳,SkillObj_Activity_HideSeekV2_Type_02,1,1,,,2,,Default_Item,,,,
44000410,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_HiliWoodenBarrel,,,,1001,19,11.qq人木桶,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000411,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Lamp,,,,1001,19,12.璃月石灯,SkillObj_Activity_HideSeekV2_Type_01,1,1,,,2,,Default_Item,,,,
44000412,躲猫猫二期-变身状态,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Chair_A_01,,,,1001,19,13.凳子,SkillObj_Activity_HideSeekV2_Type_02,1,1,,,2,,Default_Item,,,,
44000413,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Basin_Decoy,,,,1001,19,1.木盆,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000414,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Bucket_Decoy,,,,1001,19,2.水桶,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000415,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Floorlamp_Decoy,,,,1001,19,3.纸灯,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000416,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Cylinder_01_Decoy,,,,1001,19,4.咸菜缸,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000417,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Cylinder_02_Decoy,,,,1001,19,5.泡菜缸,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000418,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Strawtarget_Decoy,,,,1001,19,6.稻草靶子,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000419,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Cask_Decoy,,,,1001,19,7.经典木桶,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000420,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Box_Decoy,,,,1001,19,8.经典木箱,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000421,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Alcohol_Decoy,,,,1001,19,9.米袋子,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000422,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Chair_Decoy,,,,1001,19,10.小板凳,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000423,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_HiliWoodenBarrel_Decoy,,,,1001,19,21qq人木桶,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000424,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Lamp_Decoy,,,,1001,19,22璃月石灯,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000425,躲猫猫二期-诱饵,ART/Others/SkillObj/SkillObj_Activity_HideSeekV2_Chair_A_01_Decoy,,,,1001,19,23凳子,HideType_A_Style_Bait_Target,1,1,,,2,,Default_Item,,,,
44000426,Activity_Potion_DeathRattle_Corruption_LogicGadget,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,亡语触发流血物件,Activity_Potion_DeathRattle_Corruption_LogicGadget,,,,,,,Default_Item,,,,
44000427,Activity_CrystalLink_DeathRattle_Corruption_LogicGadget,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,4001,19,连线buff亡语触发流血物件,Activity_CrystalLink_DeathRattle_Corruption_LogicGadget,,,,,,,Default_Item,,,,
44000428,RogueV2_WindZone,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,肉鸽2期_风场,RogueV2_WindZone,,,,,,,Default_Item,,,,
44000429,2.8海岛梦境,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,菲谢尔地城雷元素冲击波,Activity_Gadget_SummerTimeV2_Dungeon_ElectricZone,1,1,,,,,Default_Item,,,,
44000430,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,19,持续上水水泡,Activity_Gadget_Muqadas_Potion_Water_Attacker,1,1,,,,,Default_Item,,,,
44000431,2.8海岛梦境,ART/Others/SkillObj/SkillObj_Fischl_Skill_S_Crow,,,,1001,19,菲谢尔乌鸦,Activity_Gadget_SummerTimeV2_Dungeon_Fischl_OZ,,,,,,,Default_Item,,,1,
44000432,2.8海岛梦境,ART/Others/Bullet/Bullet_Fisch_CrowAttack,,,,1001,3,菲谢尔乌鸦子弹,Activity_Gadget_SummerTimeV2_Dungeon_Fischl_OZ_Bullet,1,1,,,,,Default_Item,,,,
44000433,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,19,持续上水水泡强化版,Activity_Gadget_Muqadas_Potion_Water_Attacker_Enhanced,1,1,,,,,Default_Item,,,,
44000434,3.1营地挑战风场1,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,吸怪风场,Activity_Gadget_VintageChallenge_WindZone_1,,,,,,,Default_Item,,,,
44000435,3.1营地挑战风场2,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,吸怪风场,Activity_Gadget_VintageChallenge_WindZone_2,,,,,,,Default_Item,,,,
44000436,3.1营地挑战风场3,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,18,吸怪风场,Activity_Gadget_VintageChallenge_WindZone_3,,,,,,,Default_Item,,,,
44000437,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第1关时停普通技能物件,Activity_Gadget_Muqadas_Potion_Day_1_Normal,1,1,,,,,Default_Item,,,,
44000438,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第1关时停强化技能物件,Activity_Gadget_Muqadas_Potion_Day_1_Enhanced,1,1,,,,,Default_Item,,,,
44000439,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第2关时停普通技能物件,Activity_Gadget_Muqadas_Potion_Day_2_Normal,1,1,,,,,Default_Item,,,,
44000440,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第2关时停强化技能物件,Activity_Gadget_Muqadas_Potion_Day_2_Enhanced,1,1,,,,,Default_Item,,,,
44000441,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第3关时停普通技能物件,Activity_Gadget_Muqadas_Potion_Day_3_Normal,1,1,,,,,Default_Item,,,,
44000442,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第3关时停强化技能物件,Activity_Gadget_Muqadas_Potion_Day_3_Enhanced,1,1,,,,,Default_Item,,,,
44000443,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第4关时停普通技能物件,Activity_Gadget_Muqadas_Potion_Day_4_Normal,1,1,,,,,Default_Item,,,,
44000444,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第4关时停强化技能物件,Activity_Gadget_Muqadas_Potion_Day_4_Enhanced,1,1,,,,,Default_Item,,,,
44000445,3.0时停挑战,ART/Others/SkillObj/SkillObj_EmptyGadget,,,,1001,3,第5关时停普通技能物件,Activity_Gadget_Muqadas_Potion_Day_5_Normal,1,1,,,,,Default_Item,,,,
