台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
10100514	10100515		1	10200				
10100515	10100516	1	2					
10100516	10100517		1	10200				
10100517	10100518		1	10232				
10100518	10100519		1	1005				
10100519	10100520		1	10200				
10100520	10100521		1	10232				
10100521	10100522,10100523		1	10232				
10100522	10100525		2					
10100523	10100524		2					
10100524	10100525		1	10232				
10100525	10100526		1	10232				
10100526	10100527		1	10232				
10100527	10100528	1	2					
10100528	10100529		1	1005				
10100529	10100530		1	10232				
10100530	10100531,10100534,10100536		1	10232				
10100531	10100532		2					
10100532	10100533		1	1005				
10100533	10100539		1	10200				
10100534	10100535		2					
10100535	10100539		1	10200				
10100536	10100537		2					
10100537	10100538		1	10200				
10100538	10100539		1	10200				
10100539	10100540		1	10200				
10100540	10100541		1	10232				
10100541	10100542	1	2					
10100542	10100543		1	10232				
10100543	10100544		1	10232				
10100544	10100545		1	10200				
10100545			1	10200				
10100580			1	10200				
10100601	10100602,10100605		1	10232				
10100602	10100603		2					
10100603	10100604		1	10232				
10100604	10100607		1	10232				
10100605	10100606		2					
10100606	10100607		1	10232				
10100607	10100608		1	10232				
10100608	10100609		1	10232				
10100609	10100610		1	10232				
10100610	10100611		1	1005				
10100611	10100612		1	10232				
10100612	10100613		1	10232				
10100613	10100614		1	10232				
10100614	10100615		1	1005				
10100615			1	10232				
10110101	10110102		1	205401				
10110102	10110103		1	205401				
10110103	10110104		1	1005				
10110104	10110105		1	10232				
10110105	10110106		1	205401				
10110106	10110107		1	205401				
10110107	10110108		1	205401				
10110108	10110109		1	1005				
10110109	10110110,10110113		1	1005				
10110110	10110111		2					
10110111	10110112		1	10232				
10110112	10110114		1	1005				
10110113	10110114		2					
10110114	10110115		1	10232				
10110115	10110116		1	10232				
10110116	10110117		1	1005				
10110117	10110118		1	10232				
10110118	10110119		1	205401				
10110119	10110120		1	1005				
10110120	10110121		1	1005				
10110121	10110122,10110123		1	1005				
10110122	10110124		2					
10110123	10110124		2					
10110124	10110125		1	10232				
10110125	10110126		1	10232				
10110126	10110127		1	1005				
10110127	10110128		1	10232				
10110128	10110129		1	1005				
10110129	10110130		1	10232				
10110130	10110131,10110134		1	1005				
10110131	10110132		2					
10110132	10110133		1	1005				
10110133	10110136		1	1005				
10110134	10110135		2					
10110135	10110136		1	1005				
10110136	10110137		1	10232				
10110137	10110138		1	10232				
10110138	10110139		1	10232				
10110139	10110140		1	10232				
10110140	10110141		1	1005				
10110141	10110142		1	10232				
10110142	10110143		1	10232				
10110143	10110144		1	1005				
10110144	10110145		1	10232				
10110145	10110146		1	10232				
10110146	10110147,10110148		1	10232				
10110147	10110149		2					
10110148	10110149		2					
10110149	10110150		1	10232				
10110150	10110151		1	1005				
10110151	10110152		1	1005				
10110152	10110153		1	1005				
10110153	10110154,10110156		1	205401				
10110154	10110155		2					
10110155	10110158		1	205401				
10110156	10110157		2					
10110157	10110158		1	205401				
10110158	10110159		1	205401				
10110159	10110160		1	10232				
10110160	10110161		1	10232				
10110161	10110162,10110163		1	205401				
10110162	10110164		2					
10110163	10110164		2					
10110164	10110165		1	1005				
10110165	10110166,10110168		1	1005				
10110166	10110167		2					
10110167	10110171		1	205401				
10110168	10110169		2					
10110169	10110170		1	205401				
10110170	10110171		1	205401				
10110171	10110172		1	1005				
10110172	10110173		1	10232				
10110173	10110174		1	1005				
10110174	10110175		1	10232				
10110175	10110176		1	205401				
10110176	10110177		1	10232				
10110177	10110178,10110179		1	1005				
10110178	10110182		2					
10110179	10110180		2					
10110180	10110181		1	1005				
10110181	10110182		1	10232				
10110182	10110183		1	1005				
10110183			1	1005				
10110191			1	205401				
10110301			1	1005				
10110302			1	1005				
10110303			1	10232				
10110304			1	10232				
10110305			1	10232				
10110401	10110402,10110403		1	1005				
10110402	10110404		2					
10110403	10110404		2					
10110404	10110405		1	1005				
10110405	10110406		1	1005				
10110406	10110407		1	1005				
10110407	10110408		1	1005				
10110408			1	1005				
10110601			1	1005				
10110602			1	1005				
10110603			1	1005				
10110611			1	1005				
10110612			1	1005				
10110613			1	1005				
10110621			1	1005				
10110622			1	1005				
10110623			1	1005				
10110701			1	205401				
10110711	10110712	1	2					
10110721	10110722	1	2					
10110781	10110782		1	1005				
10110782			1	1005				
10110731	10110732	1	2					
10110732	10110733		1	1005				
10110733	10110771		1	205401				
10110771	10110772		1	10232				
10110772	10110734		1	205401				
10110734	10110735		1	205401				
10110735	10110736		1	10232				
10110736	10110737		1	205401				
10110737	10110738		1	205401				
10110738	10110739		1	205401				
10110739	10110740		1	205401				
10110740	10110741		1	1005				
10110741	10110742		1	205401				
10110742	10110743		1	1005				
10110743	10110744		1	10232				
10110744	10110745	1	2					
10110745	10110746		1	205401				
10110746	10110747		1	10232				
10110747	10110748		1	1005				
10110748	10110749		1	10232				
10110749	10110750		1	10232				
10110750	10110751		1	1005				
10110751	10110752,10110753		1	10232				
10110752	10110754		2					
10110753	10110754		2					
10110754	10110755		1	1005				
10110755	10110756	1	2					
10110756	10110757		1	1005				
10110757	10110758		1	1005				
10110758	10110759		1	205401				
10110759	10110760		1	10232				
10110760	10110761,10110763		1	1005				
10110761	10110762		2					
10110762			1	10232				
10110763	10110764		2					
10110764			1	10232				
10110801			1	205401				
10110901	10110902		1	10232				
10110902	10110903,10110904		1	10232				
10110903	10110905		2					
10110904	10110905		2					
10110905	10110906		1	1005				
10110906	10110907,10110909		1	10232				
10110907	10110908		2					
10110908	10110911		1	10232				
10110909	10110910		2					
10110910	10110911		1	10232				
10110911	10110940		1	1005				
10110940	10110912		1	1005				
10110912	10110913		1	1005				
10110913	10110914		1	10232				
10110914	10110915		1	1005				
10110915	10110916,10110917		1	10232				
10110916	10110918		2					
10110917	10110918		2					
10110918	10110919		1	10232				
10110919	10110920		1	10232				
10110920	10110921		1	1005				
10110921	10110922		1	10232				
10110922	10110923		1	1005				
10110923	10110924		1	1005				
10110924	10110925		1	1005				
10110925	10110926,10110927		1	10232				
10110926	10110928		2					
10110927	10110928		2					
10110928	10110929		1	10232				
10110929	10110930		1	10232				
10110930	10110931		1	10232				
10110931	10110932		1	1005				
10110932	10110933		1	10232				
10110933	10110934		1	10232				
10110934	10110935		1	1005				
10110935			1	10232				
10120201	10120202		1	1005				
10120202	10120203		1	201301				
10120203	10120204		1	1005				
10120204	10120205		1	201301				
10120205	10120206		1	10232				
10120206	10120207		1	201301				
10120207	10120208,10120209,10120210		1	201301				
10120208	10120212		2	 				
10120209	10120212		2	 				
10120210	10120211		2	 				
10120211	10120212		1	201301				
10120212	10120213		1	201301				
10120213	10120214		1	10232				
10120214	10120215		1	10232				
10120215	10120216		1	10232				
10120216	10120217		1	10232				
10120217	10120218		1	10232				
10120218	10120219		1	201301				
10120219	10120220,10120221		1	10232				
10120220	10120222		2	 				
10120221	10120222		2	 				
10120222	10120223		1	1005				
10120223	10120224		1	10232				
10120224	10120225		1	1005				
10120225	10120226		1	10232				
10120226	10120227		1	10232				
10120227	10120228		1	10232				
10120228	10120229		1	10232				
10120229	10120230		1	10232				
10120230	10120231		1	10232				
10120231	10120232,10120233		1	1005				
10120232	10120234		2	 				
10120233	10120234		2	 				
10120234	10120235		1	201301				
10120235	10120236		1	1005				
10120236	10120237		1	201301				
10120237	10120238		1	201301				
10120238	10120239		1	201301				
10120239	10120240		1	1005				
10120240	10120241		1	201301				
10120241	10120242		1	201301				
10120242	10120243		1	1005				
10120243	10120244		1	10232				
10120244	10120245		1	1005				
10120245			1	201301				
10120301	10120302		1	1005				
10120302	10120303		1	201601				
10120303	10120304,10120307		1	1005				
10120304	10120305		2	 				
10120305	10120306		1	201601				
10120306	10120311		1	201601				
10120307	10120308		2	 				
10120308	10120309		1	201601				
10120309	10120310		1	201601				
10120310	10120311		1	201601				
10120311	10120312		1	1005				
10120312	10120313		1	201601				
10120313	10120314		1	201601				
10120314	10120315		1	1005				
10120315	10120316		1	201601				
10120316	10120317		1	201601				
10120317	10120318		1	1005				
10120318			1	1005				
10120401	10120402		1	201501				
10120402	10120403,10120405		1	1005				
10120403	10120404		2	 				
10120404	10120411		1	201501				
10120405	10120406		2	 				
10120406	10120407		1	201501				
10120407	10120408		1	201501				
10120408	10120409		1	201501				
10120409	10120410		1	1005				
10120410	10120411		1	201501				
10120411	10120412		1	201501				
10120412	10120413		1	201501				
10120413	10120414		1	1005				
10120414	10120415		1	201501				
10120415	10120416		1	1005				
10120416	10120417		1	201501				
10120417			1	1005				
10120501	10120502		1	208301				
10120502	10120503		1	1005				
10120503	10120504		1	208301				
10120504	10120505		1	208301				
10120505	10120506		1	1005				
10120506	10120507		1	208301				
10120507	10120508,10120509		1	208301				
10120508	10120513		2	 				
10120509	10120510		2	 				
10120510	10120511		1	208301				
10120511	10120512		1	208301				
10120512	10120513		1	1005				
10120513	10120514		1	208301				
10120514	10120515,10120518		1	208301				
10120515	10120516		2	 				
10120516	10120517		1	208301				
10120517	10120520		1	1005				
10120518	10120519		2	 				
10120519	10120520		1	208301				
10120520	10120521		1	208301				
10120521	10120522		1	1005				
10120522	10120523		1	208301				
10120523	10120524	1	2	 				
10120524	10120525,10120528		1	208301				
10120525	10120526		2	 				
10120526	10120527		1	208301				
10120527			1	208301				
10120528	10120529		2	 				
10120529			1	208301				
10120601	10120602		1	1005				
10120602	10120603		1	10232				
10120603	10120604		1	1005				
10120604	10120605		1	10232				
10120605	10120606		1	1005				
10120606			1	10232				
10121306	10121307		1	208301				
10121307	10121308,10121309		1	208301				
10121308	10121312		2	 				
10121309	10121310		2	 				
10121310	10121311		1	208301				
10121311	10121312		1	208301				
10121312	10121313		1	208301				
10121313	10121314		1	1005				
10121314	10121315		1	208301				
10121315	10121316		1	208301				
10121316	10121317		1	208301				
10121317	10121318		1	208301				
10121318	10121319	1	2	 				
10121319	10121320		1	208301				
10121320	10121321		1	208301				
10121321	10121322		1	208301				
10121322	10121323	1	2	 				
10121323			1	208301				
10120801	10120802		1	1005				
10120802	10120803		1	1005				
10120803	10120804		1	10232				
10120804	10120805		1	10232				
10120805	10120806		1	1005				
10120806	10120807		1	10232				
10120807	10120808		1	1005				
10120808	10120809		1	10232				
10120809	10120810	1	2					
10120810	10120811		1	1005				
10120811	10120812	1	2					
10120812	10120813		1	1005				
10120813	10120814	1	2					
10120814	10120815		1	1005				
